Time (s),Gyro Roll (deg)
45.099,-0.75
45.114,-0.75
45.128,-0.75
45.143,-0.75
45.157,-0.75
45.172,-0.75
45.186,-0.75
45.201,-0.75
45.215,-0.75
45.23,-0.75
45.244,-0.75
45.259,-0.75
45.274,-0.75
45.288,-0.75
45.302,-0.75
45.317,-0.75
45.332,-0.75
45.346,-0.75
45.361,-0.75
45.375,-0.75
45.39,-0.75
45.404,-0.75
45.419,-0.75
45.434,-0.75
45.449,-0.75
45.465,-0.75
45.48,-0.75
45.494,-0.75
45.509,-0.75
45.523,-0.75
45.538,-0.75
45.553,-0.75
45.567,-0.75
45.582,-0.75
45.597,-0.75
45.612,-0.75
45.627,-0.75
45.641,-0.75
45.656,-0.75
45.671,-0.75
45.685,-0.75
45.7,-0.75
45.715,-0.75
45.729,-0.75
45.744,-0.75
45.758,-0.75
45.772,-0.75
45.787,-0.75
45.801,-0.75
45.816,-0.75
45.83,-0.75
45.845,-0.75
45.859,-0.75
45.873,-0.75
45.888,-0.75
45.903,-0.75
45.917,-0.74
45.931,-0.74
45.946,-0.75
45.96,-0.75
45.975,-0.75
45.99,-0.74
46.004,-0.74
46.019,-0.74
46.033,-0.74
46.048,-0.74
46.062,-0.74
46.076,-0.74
46.091,-0.74
46.105,-0.74
46.12,-0.74
46.134,-0.74
46.15,-0.74
46.164,-0.75
46.179,-0.75
46.194,-0.75
46.208,-0.75
46.223,-0.75
46.237,-0.74
46.252,-0.74
46.266,-0.74
46.28,-0.74
46.295,-0.74
46.309,-0.74
46.324,-0.74
46.338,-0.74
46.353,-0.74
46.368,-0.74
46.382,-0.74
46.397,-0.74
46.411,-0.75
46.426,-0.75
46.44,-0.74
46.455,-0.74
46.469,-0.74
46.484,-0.74
46.498,-0.74
46.513,-0.74
46.527,-0.74
46.542,-0.74
46.556,-0.74
46.571,-0.75
46.585,-0.75
46.6,-0.74
46.614,-0.74
46.629,-0.74
46.643,-0.75
46.658,-0.75
46.672,-0.75
46.687,-0.75
46.701,-0.75
46.716,-0.75
46.731,-0.75
46.745,-0.75
46.76,-0.75
46.775,-0.75
46.789,-0.75
46.804,-0.75
46.818,-0.75
46.833,-0.75
46.847,-0.75
46.862,-0.75
46.877,-0.75
46.891,-0.75
46.906,-0.75
46.92,-0.75
46.935,-0.75
46.949,-0.74
46.963,-0.74
46.978,-0.74
46.993,-0.74
47.007,-0.74
47.022,-0.74
47.036,-0.74
47.051,-0.74
47.065,-0.74
47.08,-0.74
47.094,-0.74
47.109,-0.74
47.123,-0.74
47.138,-0.74
47.153,-0.74
47.167,-0.74
47.181,-0.74
47.196,-0.74
47.21,-0.74
47.225,-0.74
47.239,-0.74
47.254,-0.74
47.268,-0.74
47.283,-0.74
47.298,-0.74
47.312,-0.74
47.327,-0.74
47.341,-0.74
47.356,-0.74
47.37,-0.74
47.384,-0.74
47.399,-0.74
47.413,-0.74
47.428,-0.74
47.442,-0.74
47.456,-0.74
47.471,-0.74
47.486,-0.74
47.501,-0.74
47.516,-0.74
47.531,-0.74
47.546,-0.74
47.56,-0.74
47.575,-0.74
47.589,-0.74
47.603,-0.74
47.618,-0.74
47.633,-0.74
47.647,-0.74
47.662,-0.74
47.676,-0.74
47.69,-0.74
47.705,-0.74
47.72,-0.74
47.734,-0.74
47.749,-0.74
47.763,-0.74
47.778,-0.74
47.792,-0.74
47.807,-0.74
47.821,-0.74
47.836,-0.74
47.851,-0.74
47.865,-0.74
47.88,-0.73
47.894,-0.73
47.909,-0.73
47.923,-0.73
47.938,-0.74
47.952,-0.74
47.967,-0.73
47.981,-0.73
47.995,-0.73
48.01,-0.73
48.024,-0.73
48.04,-0.73
48.054,-0.73
48.069,-0.73
48.083,-0.73
48.098,-0.73
48.113,-0.73
48.128,-0.73
48.142,-0.73
48.156,-0.73
48.172,-0.74
48.186,-0.74
48.201,-0.74
48.215,-0.73
48.229,-0.74
48.244,-0.74
48.258,-0.74
48.273,-0.74
48.287,-0.74
48.302,-0.74
48.316,-0.74
48.331,-0.74
48.345,-0.74
48.36,-0.74
48.374,-0.74
48.389,-0.74
48.403,-0.74
48.418,-0.74
48.432,-0.74
48.446,-0.74
48.461,-0.74
48.475,-0.74
48.49,-0.74
48.504,-0.74
48.519,-0.74
48.533,-0.74
48.548,-0.74
48.562,-0.74
48.577,-0.74
48.591,-0.74
48.606,-0.74
48.62,-0.74
48.634,-0.74
48.649,-0.74
48.664,-0.74
48.678,-0.74
48.693,-0.74
48.708,-0.74
48.722,-0.74
48.737,-0.74
48.751,-0.74
48.766,-0.74
48.78,-0.74
48.794,-0.74
48.809,-0.74
48.823,-0.74
48.838,-0.74
48.853,-0.74
48.867,-0.74
48.881,-0.74
48.895,-0.74
48.91,-0.74
48.924,-0.74
48.938,-0.74
48.953,-0.74
48.967,-0.74
48.982,-0.74
48.996,-0.74
49.011,-0.74
49.025,-0.74
49.04,-0.74
49.056,-0.74
49.071,-0.74
49.086,-0.74
49.1,-0.74
49.115,-0.74
49.129,-0.74
49.144,-0.74
49.158,-0.74
49.172,-0.74
49.187,-0.74
49.201,-0.74
49.216,-0.74
49.23,-0.74
49.245,-0.74
49.259,-0.74
49.274,-0.74
49.288,-0.74
49.303,-0.74
49.317,-0.74
49.332,-0.74
49.346,-0.74
49.36,-0.74
49.375,-0.74
49.389,-0.74
49.404,-0.74
49.418,-0.74
49.433,-0.74
49.447,-0.74
49.462,-0.74
49.477,-0.74
49.492,-0.74
49.506,-0.74
49.52,-0.74
49.535,-0.74
49.549,-0.74
49.564,-0.74
49.578,-0.74
49.593,-0.74
49.607,-0.74
49.622,-0.74
49.636,-0.74
49.652,-0.74
49.666,-0.74
49.68,-0.74
49.695,-0.74
49.709,-0.74
49.724,-0.74
49.738,-0.74
49.753,-0.74
49.767,-0.74
49.782,-0.74
49.796,-0.74
49.811,-0.74
49.825,-0.74
49.84,-0.74
49.854,-0.73
49.869,-0.73
49.883,-0.73
49.898,-0.74
49.912,-0.74
49.928,-0.74
49.942,-0.74
49.957,-0.74
49.971,-0.74
49.986,-0.74
50.0,-0.74
50.015,-0.74
50.029,-0.74
50.044,-0.74
50.058,-0.74
50.072,-0.74
50.087,-0.74
50.101,-0.74
50.116,-0.74
50.13,-0.74
50.145,-0.74
50.159,-0.74
50.174,-0.74
50.188,-0.74
50.203,-0.74
50.217,-0.74
50.231,-0.74
50.246,-0.74
50.26,-0.74
50.275,-0.74
50.289,-0.74
50.304,-0.74
50.318,-0.74
50.333,-0.74
50.347,-0.74
50.362,-0.74
50.376,-0.74
50.39,-0.74
50.405,-0.74
50.419,-0.74
50.434,-0.74
50.448,-0.74
50.462,-0.74
50.477,-0.74
50.491,-0.74
50.506,-0.74
50.52,-0.74
50.535,-0.74
50.549,-0.74
50.563,-0.74
50.578,-0.74
50.592,-0.74
50.607,-0.74
50.622,-0.74
50.636,-0.74
50.65,-0.74
50.665,-0.74
50.679,-0.74
50.693,-0.74
50.708,-0.74
50.723,-0.75
50.737,-0.74
50.752,-0.74
50.766,-0.74
50.781,-0.74
50.796,-0.74
50.81,-0.74
50.824,-0.74
50.838,-0.74
50.853,-0.74
50.867,-0.74
50.882,-0.74
50.896,-0.74
50.911,-0.74
50.925,-0.74
50.94,-0.74
50.954,-0.74
50.968,-0.74
50.983,-0.74
50.997,-0.74
51.012,-0.74
51.026,-0.74
51.041,-0.74
51.056,-0.74
51.07,-0.74
51.084,-0.74
51.099,-0.74
51.113,-0.74
51.128,-0.74
51.142,-0.74
51.157,-0.74
51.172,-0.74
51.187,-0.74
51.201,-0.74
51.215,-0.74
51.23,-0.74
51.244,-0.74
51.259,-0.74
51.273,-0.74
51.288,-0.74
51.303,-0.74
51.317,-0.74
51.332,-0.74
51.347,-0.74
51.361,-0.74
51.375,-0.74
51.39,-0.74
51.405,-0.74
51.419,-0.74
51.434,-0.74
51.448,-0.74
51.463,-0.74
51.477,-0.74
51.492,-0.74
51.506,-0.74
51.521,-0.74
51.539,-0.74
51.553,-0.74
51.568,-0.74
51.582,-0.74
51.596,-0.74
51.611,-0.74
51.625,-0.74
51.639,-0.74
51.654,-0.74
51.668,-0.75
51.683,-0.75
51.698,-0.75
51.712,-0.75
51.726,-0.75
51.741,-0.75
51.756,-0.75
51.77,-0.75
51.785,-0.75
51.799,-0.75
51.814,-0.75
51.828,-0.75
51.843,-0.75
51.857,-0.75
51.872,-0.75
51.886,-0.75
51.901,-0.75
51.916,-0.75
51.93,-0.75
51.945,-0.75
51.959,-0.75
51.974,-0.75
51.988,-0.75
52.003,-0.75
52.018,-0.75
52.033,-0.75
52.048,-0.75
52.063,-0.74
52.077,-0.74
52.092,-0.74
52.106,-0.74
52.121,-0.74
52.135,-0.75
52.15,-0.75
52.164,-0.75
52.179,-0.75
52.194,-0.75
52.208,-0.75
52.222,-0.75
52.236,-0.75
52.251,-0.75
52.265,-0.75
52.279,-0.75
52.294,-0.75
52.309,-0.75
52.323,-0.75
52.338,-0.75
52.352,-0.75
52.367,-0.75
52.381,-0.75
52.396,-0.75
52.41,-0.75
52.425,-0.75
52.439,-0.75
52.454,-0.75
52.468,-0.75
52.483,-0.75
52.497,-0.75
52.511,-0.75
52.526,-0.75
52.541,-0.74
52.555,-0.74
52.569,-0.74
52.584,-0.74
52.598,-0.74
52.613,-0.74
52.627,-0.74
52.641,-0.74
52.656,-0.74
52.671,-0.74
52.685,-0.74
52.699,-0.74
52.714,-0.74
52.729,-0.74
52.743,-0.74
52.758,-0.74
52.772,-0.74
52.787,-0.74
52.801,-0.74
52.816,-0.74
52.831,-0.74
52.845,-0.74
52.859,-0.74
52.874,-0.74
52.888,-0.74
52.903,-0.74
52.917,-0.74
52.932,-0.74
52.946,-0.74
52.961,-0.74
52.975,-0.75
52.99,-0.75
53.004,-0.75
53.019,-0.75
53.033,-0.75
53.047,-0.75
53.062,-0.75
53.076,-0.75
53.09,-0.75
53.105,-0.75
53.119,-0.75
53.134,-0.75
53.148,-0.75
53.163,-0.75
53.177,-0.75
53.192,-0.75
53.206,-0.75
53.221,-0.75
53.235,-0.75
53.25,-0.75
53.264,-0.75
53.279,-0.75
53.293,-0.75
53.308,-0.75
53.322,-0.74
53.337,-0.74
53.351,-0.74
53.365,-0.74
53.38,-0.74
53.394,-0.74
53.409,-0.75
53.423,-0.74
53.438,-0.74
53.452,-0.74
53.466,-0.74
53.481,-0.74
53.495,-0.74
53.509,-0.74
53.524,-0.74
53.539,-0.74
53.553,-0.74
53.567,-0.74
53.582,-0.74
53.596,-0.74
53.611,-0.74
53.625,-0.74
53.64,-0.74
53.654,-0.74
53.669,-0.74
53.683,-0.74
53.698,-0.74
53.712,-0.74
53.727,-0.74
53.741,-0.74
53.756,-0.74
53.77,-0.74
53.785,-0.74
53.8,-0.74
53.814,-0.74
53.829,-0.74
53.843,-0.74
53.858,-0.74
53.872,-0.74
53.886,-0.74
53.901,-0.74
53.916,-0.74
53.93,-0.74
53.945,-0.74
53.959,-0.74
53.974,-0.74
53.988,-0.74
54.003,-0.74
54.017,-0.74
54.032,-0.74
54.046,-0.74
54.061,-0.73
54.075,-0.73
54.089,-0.74
54.104,-0.74
54.118,-0.74
54.133,-0.74
54.147,-0.74
54.162,-0.74
54.176,-0.74
54.191,-0.74
54.206,-0.74
54.22,-0.74
54.235,-0.74
54.249,-0.74
54.264,-0.74
54.278,-0.74
54.293,-0.74
54.307,-0.74
54.322,-0.74
54.336,-0.74
54.351,-0.74
54.365,-0.74
54.379,-0.74
54.394,-0.74
54.408,-0.74
54.423,-0.74
54.438,-0.74
54.452,-0.74
54.467,-0.74
54.481,-0.74
54.496,-0.74
54.51,-0.74
54.525,-0.74
54.539,-0.74
54.554,-0.74
54.568,-0.74
54.583,-0.74
54.597,-0.74
54.612,-0.74
54.626,-0.74
54.641,-0.74
54.655,-0.74
54.669,-0.74
54.684,-0.74
54.699,-0.74
54.713,-0.74
54.728,-0.74
54.743,-0.74
54.757,-0.74
54.772,-0.74
54.786,-0.74
54.8,-0.74
54.815,-0.74
54.829,-0.74
54.844,-0.74
54.858,-0.74
54.873,-0.74
54.888,-0.74
54.902,-0.74
54.917,-0.74
54.931,-0.74
54.945,-0.74
54.96,-0.74
54.975,-0.74
54.989,-0.74
55.004,-0.74
55.019,-0.74
55.033,-0.74
55.047,-0.74
55.062,-0.74
55.076,-0.74
55.091,-0.74
55.105,-0.74
55.12,-0.74
55.134,-0.74
55.148,-0.74
55.163,-0.74
55.177,-0.73
55.192,-0.74
55.206,-0.74
55.22,-0.73
55.235,-0.73
55.249,-0.73
55.264,-0.73
55.278,-0.74
55.292,-0.74
55.307,-0.74
55.321,-0.74
55.336,-0.73
55.35,-0.73
55.365,-0.73
55.379,-0.73
55.394,-0.73
55.408,-0.73
55.423,-0.73
55.437,-0.73
55.452,-0.73
55.466,-0.73
55.485,-0.73
55.499,-0.73
55.514,-0.73
55.528,-0.73
55.542,-0.73
55.557,-0.73
55.572,-0.73
55.586,-0.73
55.6,-0.73
55.615,-0.73
55.63,-0.73
55.645,-0.73
55.659,-0.73
55.673,-0.73
55.688,-0.73
55.702,-0.73
55.717,-0.73
55.731,-0.73
55.746,-0.73
55.76,-0.73
55.775,-0.73
55.789,-0.73
55.803,-0.73
55.818,-0.73
55.833,-0.73
55.849,-0.73
55.863,-0.73
55.877,-0.73
55.892,-0.73
55.907,-0.73
55.921,-0.73
55.936,-0.73
55.95,-0.73
55.965,-0.73
55.979,-0.73
55.994,-0.73
56.009,-0.73
56.023,-0.73
56.038,-0.73
56.052,-0.73
56.067,-0.73
56.081,-0.73
56.096,-0.73
56.11,-0.73
56.125,-0.73
56.14,-0.73
56.154,-0.73
56.169,-0.73
56.183,-0.73
56.198,-0.73
56.212,-0.73
56.227,-0.73
56.241,-0.73
56.256,-0.73
56.271,-0.73
56.285,-0.73
56.3,-0.73
56.314,-0.73
56.328,-0.73
56.343,-0.73
56.358,-0.73
56.372,-0.73
56.386,-0.73
56.401,-0.73
56.415,-0.73
56.43,-0.73
56.444,-0.73
56.459,-0.73
56.473,-0.73
56.488,-0.73
56.502,-0.73
56.517,-0.73
56.531,-0.73
56.546,-0.73
56.561,-0.73
56.575,-0.73
56.59,-0.73
56.605,-0.73
56.62,-0.73
56.634,-0.73
56.649,-0.73
56.664,-0.73
56.678,-0.73
56.692,-0.73
56.707,-0.73
56.721,-0.73
56.736,-0.73
56.75,-0.73
56.765,-0.73
56.779,-0.73
56.794,-0.73
56.809,-0.73
56.823,-0.73
56.838,-0.73
56.852,-0.73
56.867,-0.73
56.881,-0.73
56.896,-0.73
56.911,-0.73
56.925,-0.73
56.94,-0.73
56.954,-0.73
56.969,-0.73
56.983,-0.73
56.998,-0.73
57.012,-0.73
57.027,-0.73
57.043,-0.73
57.057,-0.73
57.072,-0.73
57.086,-0.73
57.101,-0.73
57.115,-0.73
57.13,-0.73
57.144,-0.73
57.159,-0.73
57.173,-0.73
57.188,-0.73
57.202,-0.73
57.217,-0.73
57.231,-0.73
57.246,-0.73
57.26,-0.73
57.274,-0.73
57.289,-0.73
57.303,-0.73
57.318,-0.73
57.332,-0.73
57.347,-0.73
57.361,-0.73
57.375,-0.73
57.39,-0.73
57.404,-0.73
57.419,-0.73
57.434,-0.73
57.448,-0.73
57.463,-0.73
57.477,-0.73
57.492,-0.73
57.506,-0.73
57.521,-0.73
57.535,-0.73
57.55,-0.73
57.564,-0.73
57.579,-0.73
57.593,-0.73
57.608,-0.73
57.622,-0.73
57.636,-0.73
57.651,-0.73
57.666,-0.73
57.68,-0.73
57.695,-0.73
57.71,-0.73
57.724,-0.73
57.739,-0.73
57.753,-0.73
57.768,-0.73
57.782,-0.73
57.797,-0.73
57.811,-0.73
57.826,-0.73
57.841,-0.73
57.855,-0.73
57.87,-0.73
57.884,-0.73
57.899,-0.73
57.913,-0.73
57.928,-0.73
57.942,-0.73
57.957,-0.72
57.971,-0.72
57.986,-0.72
58.0,-0.72
58.015,-0.72
58.029,-0.72
58.044,-0.73
58.058,-0.72
58.073,-0.72
58.087,-0.72
58.101,-0.72
58.116,-0.73
58.13,-0.73
58.145,-0.72
58.159,-0.72
58.174,-0.72
58.189,-0.72
58.203,-0.72
58.217,-0.72
58.232,-0.72
58.246,-0.73
58.261,-0.73
58.276,-0.72
58.29,-0.72
58.304,-0.73
58.319,-0.73
58.333,-0.73
58.348,-0.73
58.363,-0.72
58.377,-0.72
58.392,-0.72
58.406,-0.72
58.421,-0.72
58.435,-0.72
58.45,-0.72
58.464,-0.72
58.479,-0.72
58.493,-0.72
58.508,-0.72
58.522,-0.72
58.537,-0.72
58.551,-0.72
58.566,-0.72
58.581,-0.72
58.595,-0.72
58.609,-0.73
58.624,-0.72
58.639,-0.73
58.653,-0.73
58.667,-0.73
58.682,-0.72
58.696,-0.72
58.711,-0.72
58.725,-0.73
58.739,-0.73
58.754,-0.73
58.768,-0.73
58.783,-0.73
58.797,-0.73
58.812,-0.73
58.826,-0.73
58.841,-0.73
58.855,-0.73
58.869,-0.73
58.884,-0.73
58.898,-0.73
58.913,-0.73
58.928,-0.73
58.942,-0.73
58.957,-0.73
58.971,-0.73
58.986,-0.73
59.0,-0.73
59.015,-0.73
59.029,-0.73
59.045,-0.73
59.059,-0.73
59.073,-0.73
59.088,-0.73
59.102,-0.73
59.116,-0.73
59.131,-0.73
59.146,-0.73
59.16,-0.73
59.175,-0.73
59.19,-0.73
59.204,-0.73
59.219,-0.73
59.233,-0.72
59.247,-0.72
59.262,-0.72
59.276,-0.72
59.291,-0.72
59.305,-0.71
59.32,-0.72
59.334,-0.72
59.349,-0.71
59.363,-0.71
59.378,-0.71
59.392,-0.71
59.407,-0.71
59.421,-0.71
59.436,-0.71
59.45,-0.71
59.465,-0.71
59.479,-0.71
59.494,-0.71
59.508,-0.71
59.523,-0.71
59.537,-0.71
59.552,-0.72
59.566,-0.72
59.58,-0.72
59.595,-0.72
59.609,-0.72
59.623,-0.72
59.638,-0.72
59.652,-0.72
59.667,-0.72
59.681,-0.72
59.696,-0.72
59.71,-0.72
59.725,-0.72
59.739,-0.72
59.754,-0.72
59.768,-0.72
59.783,-0.72
59.797,-0.72
59.812,-0.72
59.827,-0.72
59.841,-0.72
59.856,-0.72
59.87,-0.72
59.885,-0.72
59.899,-0.72
59.914,-0.72
59.928,-0.72
59.943,-0.72
59.957,-0.72
59.972,-0.72
59.986,-0.72
