Time (s),Gyro Roll (deg)
22.486,-0.77
22.5,-0.77
22.515,-0.77
22.529,-0.77
22.544,-0.77
22.558,-0.77
22.572,-0.77
22.587,-0.77
22.601,-0.77
22.616,-0.77
22.63,-0.77
22.644,-0.77
22.659,-0.77
22.673,-0.77
22.688,-0.77
22.702,-0.77
22.717,-0.77
22.731,-0.77
22.746,-0.77
22.76,-0.77
22.774,-0.77
22.789,-0.77
22.803,-0.77
22.818,-0.77
22.832,-0.77
22.847,-0.77
22.861,-0.77
22.876,-0.77
22.89,-0.77
22.904,-0.77
22.919,-0.77
22.933,-0.77
22.948,-0.77
22.962,-0.77
22.977,-0.77
22.991,-0.77
23.006,-0.77
23.02,-0.77
23.034,-0.77
23.049,-0.77
23.064,-0.77
23.078,-0.77
23.093,-0.77
23.107,-0.77
23.121,-0.77
23.136,-0.77
23.151,-0.77
23.165,-0.77
23.18,-0.77
23.194,-0.77
23.209,-0.77
23.223,-0.77
23.238,-0.77
23.252,-0.77
23.266,-0.77
23.281,-0.77
23.295,-0.77
23.309,-0.77
23.324,-0.77
23.342,-0.77
23.357,-0.77
23.371,-0.76
23.386,-0.76
23.4,-0.76
23.415,-0.77
23.429,-0.77
23.444,-0.77
23.458,-0.77
23.473,-0.77
23.487,-0.77
23.502,-0.77
23.517,-0.77
23.531,-0.77
23.545,-0.77
23.562,-0.77
23.577,-0.77
23.591,-0.77
23.606,-0.77
23.62,-0.77
23.635,-0.77
23.649,-0.77
23.667,-0.77
23.682,-0.77
23.697,-0.77
23.711,-0.77
23.726,-0.77
23.741,-0.76
23.755,-0.77
23.769,-0.77
23.784,-0.76
23.798,-0.76
23.813,-0.77
23.827,-0.77
23.841,-0.77
23.856,-0.77
23.87,-0.77
23.884,-0.77
23.899,-0.77
23.913,-0.77
23.928,-0.77
23.943,-0.77
23.957,-0.77
23.971,-0.77
23.986,-0.77
24.001,-0.77
24.016,-0.77
24.03,-0.77
24.044,-0.77
24.059,-0.77
24.074,-0.77
24.088,-0.77
24.104,-0.77
24.119,-0.77
24.133,-0.77
24.148,-0.77
24.162,-0.77
24.177,-0.77
24.191,-0.77
24.206,-0.76
24.22,-0.76
24.234,-0.77
24.249,-0.77
24.263,-0.76
24.278,-0.77
24.292,-0.76
24.307,-0.76
24.321,-0.76
24.336,-0.76
24.35,-0.76
24.365,-0.76
24.379,-0.76
24.394,-0.76
24.408,-0.76
24.422,-0.76
24.437,-0.76
24.452,-0.76
24.466,-0.76
24.481,-0.77
24.495,-0.77
24.51,-0.77
24.525,-0.77
24.539,-0.77
24.554,-0.77
24.568,-0.77
24.582,-0.77
24.597,-0.77
24.612,-0.77
24.626,-0.77
24.64,-0.77
24.655,-0.77
24.67,-0.77
24.684,-0.77
24.699,-0.76
24.713,-0.77
24.728,-0.77
24.742,-0.77
24.758,-0.77
24.772,-0.77
24.787,-0.77
24.802,-0.77
24.816,-0.77
24.83,-0.77
24.845,-0.77
24.859,-0.77
24.874,-0.77
24.888,-0.77
24.903,-0.77
24.917,-0.77
24.932,-0.77
24.946,-0.77
24.961,-0.77
24.975,-0.77
24.99,-0.77
25.004,-0.77
25.019,-0.77
25.034,-0.77
25.048,-0.77
25.062,-0.77
25.077,-0.77
25.091,-0.77
25.106,-0.77
25.12,-0.77
25.135,-0.77
25.149,-0.77
25.164,-0.77
25.178,-0.77
25.193,-0.77
25.207,-0.77
25.222,-0.77
25.237,-0.77
25.251,-0.77
25.266,-0.77
25.28,-0.77
25.294,-0.77
25.309,-0.77
25.324,-0.77
25.338,-0.77
25.353,-0.77
25.368,-0.77
25.382,-0.77
25.397,-0.77
25.411,-0.77
25.426,-0.77
25.44,-0.77
25.455,-0.77
25.47,-0.77
25.484,-0.77
25.499,-0.77
25.516,-0.77
25.531,-0.77
25.545,-0.77
25.56,-0.77
25.574,-0.77
25.588,-0.77
25.603,-0.77
25.618,-0.77
25.632,-0.77
25.647,-0.77
25.661,-0.77
25.676,-0.77
25.69,-0.77
25.705,-0.77
25.719,-0.77
25.734,-0.77
25.749,-0.77
25.763,-0.77
25.778,-0.77
25.792,-0.77
25.807,-0.77
25.822,-0.76
25.836,-0.77
25.851,-0.77
25.865,-0.77
25.88,-0.76
25.894,-0.76
25.909,-0.77
25.923,-0.77
25.938,-0.76
25.952,-0.76
25.966,-0.76
25.981,-0.76
25.996,-0.76
26.011,-0.76
26.025,-0.76
26.04,-0.76
26.054,-0.76
26.069,-0.76
26.084,-0.76
26.098,-0.76
26.113,-0.76
26.127,-0.76
26.142,-0.76
26.156,-0.76
26.171,-0.76
26.185,-0.76
26.2,-0.76
26.214,-0.76
26.229,-0.76
26.243,-0.76
26.258,-0.76
26.272,-0.76
26.287,-0.76
26.301,-0.76
26.316,-0.76
26.33,-0.76
26.345,-0.76
26.359,-0.76
26.374,-0.76
26.388,-0.76
26.403,-0.76
26.418,-0.76
26.432,-0.76
26.447,-0.76
26.461,-0.76
26.476,-0.76
26.491,-0.76
26.505,-0.76
26.52,-0.76
26.534,-0.76
26.548,-0.76
26.563,-0.76
26.578,-0.76
26.593,-0.76
26.607,-0.76
26.622,-0.76
26.636,-0.76
26.651,-0.76
26.666,-0.76
26.68,-0.76
26.695,-0.76
26.709,-0.76
26.724,-0.76
26.738,-0.76
26.753,-0.76
26.767,-0.76
26.782,-0.76
26.796,-0.76
26.811,-0.76
26.826,-0.76
26.841,-0.76
26.855,-0.76
26.87,-0.76
26.884,-0.77
26.899,-0.76
26.913,-0.76
26.929,-0.76
26.943,-0.76
26.958,-0.76
26.972,-0.76
26.987,-0.76
27.001,-0.76
27.016,-0.77
27.03,-0.77
27.045,-0.77
27.059,-0.77
27.074,-0.77
27.088,-0.77
27.103,-0.77
27.117,-0.77
27.132,-0.77
27.147,-0.77
27.162,-0.77
27.176,-0.77
27.191,-0.77
27.205,-0.77
27.22,-0.77
27.234,-0.77
27.249,-0.77
27.263,-0.77
27.277,-0.77
27.292,-0.77
27.307,-0.77
27.322,-0.77
27.337,-0.77
27.352,-0.77
27.366,-0.77
27.381,-0.77
27.395,-0.77
27.41,-0.77
27.424,-0.77
27.438,-0.77
27.453,-0.77
27.468,-0.77
27.482,-0.77
27.496,-0.77
27.511,-0.77
27.525,-0.77
27.54,-0.77
27.554,-0.77
27.569,-0.77
27.584,-0.77
27.598,-0.77
27.613,-0.78
27.627,-0.78
27.642,-0.78
27.656,-0.78
27.671,-0.78
27.686,-0.78
27.7,-0.78
27.715,-0.78
27.73,-0.78
27.744,-0.78
27.759,-0.78
27.773,-0.78
27.788,-0.78
27.804,-0.78
27.819,-0.78
27.833,-0.78
27.848,-0.78
27.863,-0.78
27.877,-0.78
27.891,-0.78
27.906,-0.78
27.92,-0.78
27.935,-0.77
27.949,-0.77
27.964,-0.77
27.978,-0.77
27.993,-0.77
28.007,-0.77
28.023,-0.77
28.037,-0.77
28.051,-0.77
28.066,-0.77
28.081,-0.77
28.095,-0.77
28.11,-0.77
28.124,-0.77
28.139,-0.77
28.153,-0.77
28.168,-0.77
28.182,-0.77
28.197,-0.77
28.211,-0.77
28.225,-0.77
28.241,-0.77
28.256,-0.77
28.271,-0.77
28.285,-0.77
28.299,-0.77
28.314,-0.77
28.328,-0.77
28.344,-0.77
28.359,-0.77
28.373,-0.77
28.388,-0.77
28.402,-0.77
28.416,-0.77
28.431,-0.77
28.445,-0.77
28.46,-0.77
28.474,-0.77
28.489,-0.77
28.503,-0.77
28.518,-0.77
28.532,-0.77
28.547,-0.77
28.561,-0.77
28.575,-0.77
28.59,-0.77
28.605,-0.77
28.619,-0.77
28.634,-0.77
28.648,-0.77
28.663,-0.77
28.677,-0.77
28.692,-0.77
28.706,-0.77
28.721,-0.77
28.735,-0.77
28.75,-0.77
28.764,-0.77
28.779,-0.77
28.793,-0.77
28.808,-0.77
28.822,-0.77
28.837,-0.77
28.851,-0.77
28.866,-0.77
28.88,-0.77
28.895,-0.77
28.909,-0.77
28.924,-0.77
28.938,-0.77
28.953,-0.77
28.967,-0.77
28.982,-0.77
28.996,-0.77
29.01,-0.77
29.025,-0.77
29.039,-0.77
29.054,-0.77
29.068,-0.77
29.083,-0.77
29.097,-0.77
29.112,-0.77
29.126,-0.77
29.141,-0.77
29.155,-0.77
29.17,-0.77
29.184,-0.77
29.199,-0.77
29.213,-0.77
29.228,-0.77
29.243,-0.77
29.257,-0.77
29.271,-0.77
29.286,-0.77
29.3,-0.77
29.315,-0.77
29.33,-0.77
29.346,-0.77
29.36,-0.77
29.375,-0.77
29.389,-0.77
29.404,-0.77
29.418,-0.77
29.433,-0.77
29.447,-0.77
29.462,-0.77
29.476,-0.77
29.491,-0.77
29.505,-0.77
29.52,-0.77
29.534,-0.77
29.549,-0.77
29.563,-0.76
29.578,-0.76
29.592,-0.76
29.606,-0.76
29.621,-0.76
29.635,-0.76
29.649,-0.76
29.664,-0.76
29.679,-0.76
29.694,-0.76
29.708,-0.77
29.723,-0.77
29.737,-0.77
29.752,-0.77
29.766,-0.77
29.781,-0.77
29.796,-0.77
29.81,-0.77
29.825,-0.77
29.839,-0.77
29.854,-0.77
29.868,-0.77
29.883,-0.77
29.898,-0.77
29.913,-0.77
29.927,-0.77
29.941,-0.76
29.956,-0.77
29.97,-0.77
29.984,-0.77
29.999,-0.77
30.014,-0.77
30.028,-0.77
30.042,-0.77
30.057,-0.77
30.071,-0.77
30.086,-0.77
30.1,-0.77
30.116,-0.77
30.13,-0.77
30.145,-0.77
30.159,-0.77
30.174,-0.77
30.188,-0.77
30.202,-0.77
30.217,-0.77
30.231,-0.77
30.246,-0.77
30.26,-0.77
30.275,-0.77
30.289,-0.77
30.303,-0.76
30.318,-0.76
30.332,-0.76
30.347,-0.76
30.361,-0.76
30.375,-0.76
30.39,-0.76
30.405,-0.76
30.419,-0.76
30.434,-0.76
30.448,-0.76
30.463,-0.76
30.478,-0.76
30.492,-0.76
30.506,-0.76
30.521,-0.76
30.535,-0.76
30.549,-0.76
30.564,-0.76
30.578,-0.76
30.593,-0.76
30.608,-0.76
30.623,-0.76
30.637,-0.76
30.652,-0.76
30.666,-0.76
30.681,-0.76
30.695,-0.76
30.71,-0.76
30.724,-0.76
30.739,-0.76
30.753,-0.76
30.767,-0.77
30.782,-0.77
30.796,-0.77
30.811,-0.77
30.825,-0.77
30.84,-0.77
30.854,-0.77
30.868,-0.77
30.883,-0.77
30.897,-0.77
30.912,-0.76
30.926,-0.76
30.941,-0.77
30.956,-0.77
30.97,-0.77
30.984,-0.77
30.999,-0.77
31.013,-0.77
31.028,-0.77
31.042,-0.77
31.057,-0.77
31.071,-0.77
31.086,-0.77
31.1,-0.77
31.115,-0.77
31.129,-0.77
31.144,-0.77
31.158,-0.77
31.172,-0.77
31.187,-0.77
31.201,-0.77
31.216,-0.77
31.231,-0.77
31.246,-0.77
31.26,-0.77
31.274,-0.77
31.289,-0.77
31.304,-0.77
31.318,-0.77
31.332,-0.77
31.347,-0.77
31.361,-0.77
31.376,-0.77
31.39,-0.77
31.405,-0.78
31.419,-0.78
31.434,-0.78
31.448,-0.78
31.463,-0.78
31.477,-0.78
31.491,-0.78
31.506,-0.78
31.52,-0.78
31.535,-0.78
31.549,-0.78
31.563,-0.78
31.578,-0.78
31.592,-0.78
31.607,-0.78
31.621,-0.78
31.635,-0.78
31.65,-0.78
31.664,-0.78
31.679,-0.77
31.694,-0.77
31.708,-0.77
31.723,-0.77
31.737,-0.77
31.752,-0.77
31.767,-0.77
31.781,-0.77
31.796,-0.77
31.81,-0.77
31.824,-0.77
31.839,-0.77
31.855,-0.77
31.869,-0.77
31.884,-0.77
31.898,-0.77
31.913,-0.77
31.927,-0.77
31.942,-0.77
31.957,-0.77
31.971,-0.77
31.986,-0.77
32.0,-0.77
32.015,-0.77
32.029,-0.77
32.044,-0.77
32.058,-0.77
32.072,-0.77
32.087,-0.77
32.101,-0.77
32.116,-0.77
32.131,-0.77
32.145,-0.77
32.16,-0.77
32.174,-0.77
32.19,-0.77
32.203,-0.77
32.218,-0.77
32.232,-0.77
32.246,-0.77
32.261,-0.77
32.275,-0.77
32.29,-0.77
32.304,-0.77
32.318,-0.77
32.333,-0.77
32.347,-0.77
32.362,-0.77
32.376,-0.77
32.391,-0.77
32.405,-0.77
32.424,-0.77
32.438,-0.77
32.453,-0.77
32.467,-0.77
32.482,-0.77
32.497,-0.77
32.511,-0.77
32.525,-0.77
32.54,-0.76
32.554,-0.76
32.569,-0.77
32.583,-0.77
32.598,-0.77
32.612,-0.77
32.627,-0.77
32.641,-0.77
32.656,-0.77
32.67,-0.77
32.685,-0.77
32.699,-0.77
32.713,-0.77
32.728,-0.77
32.742,-0.77
32.757,-0.77
32.771,-0.77
32.785,-0.77
32.8,-0.77
32.814,-0.77
32.829,-0.77
32.844,-0.77
32.858,-0.77
32.872,-0.77
32.887,-0.77
32.902,-0.77
32.916,-0.77
32.931,-0.77
32.945,-0.77
32.96,-0.77
32.974,-0.77
32.989,-0.77
33.003,-0.77
33.018,-0.77
33.032,-0.77
33.046,-0.77
33.061,-0.77
33.075,-0.77
33.09,-0.77
33.104,-0.77
33.119,-0.77
33.133,-0.77
33.148,-0.77
33.162,-0.77
33.177,-0.77
33.191,-0.77
33.206,-0.77
33.22,-0.77
33.235,-0.77
33.249,-0.77
33.264,-0.77
33.278,-0.77
33.293,-0.77
33.307,-0.77
33.322,-0.77
33.336,-0.77
33.351,-0.77
33.365,-0.77
33.38,-0.77
33.396,-0.77
33.41,-0.77
33.425,-0.77
33.439,-0.77
33.454,-0.77
33.468,-0.77
33.483,-0.77
33.497,-0.77
33.511,-0.77
33.526,-0.77
33.54,-0.78
33.555,-0.78
33.569,-0.78
33.584,-0.78
33.598,-0.78
33.613,-0.78
33.627,-0.78
33.642,-0.78
33.656,-0.78
33.671,-0.78
33.685,-0.78
33.701,-0.78
33.715,-0.78
33.73,-0.78
33.744,-0.78
33.759,-0.78
33.773,-0.78
33.787,-0.78
33.802,-0.78
33.816,-0.78
33.831,-0.78
33.846,-0.78
33.86,-0.78
33.874,-0.78
33.889,-0.78
33.904,-0.77
33.918,-0.77
33.933,-0.77
33.947,-0.77
33.962,-0.77
33.976,-0.77
33.991,-0.77
34.005,-0.77
34.02,-0.77
34.034,-0.77
34.048,-0.77
34.063,-0.77
34.077,-0.77
34.092,-0.77
34.107,-0.77
34.121,-0.77
34.135,-0.77
34.15,-0.77
34.164,-0.77
34.178,-0.78
34.193,-0.77
34.208,-0.77
34.222,-0.77
34.236,-0.77
34.251,-0.77
34.265,-0.77
34.28,-0.77
34.294,-0.77
34.309,-0.77
34.323,-0.77
34.338,-0.77
34.352,-0.77
34.367,-0.77
34.381,-0.77
34.399,-0.77
34.413,-0.77
34.428,-0.77
34.442,-0.77
34.457,-0.77
34.471,-0.77
34.486,-0.77
34.5,-0.77
34.515,-0.77
34.529,-0.77
34.543,-0.77
34.558,-0.77
34.573,-0.77
34.587,-0.77
34.602,-0.77
34.616,-0.77
34.631,-0.77
34.645,-0.77
34.66,-0.77
34.674,-0.77
34.689,-0.78
34.703,-0.78
34.721,-0.78
34.735,-0.78
34.75,-0.78
34.764,-0.78
34.779,-0.78
34.793,-0.78
34.807,-0.78
34.822,-0.78
34.836,-0.78
34.851,-0.78
34.866,-0.78
34.88,-0.78
34.895,-0.77
34.909,-0.78
34.924,-0.78
34.938,-0.78
34.953,-0.78
34.967,-0.78
34.982,-0.78
34.996,-0.78
35.011,-0.78
35.025,-0.78
35.039,-0.78
35.054,-0.78
35.069,-0.78
35.083,-0.78
35.097,-0.78
35.112,-0.77
35.126,-0.77
35.141,-0.78
35.157,-0.78
35.171,-0.77
35.186,-0.78
35.2,-0.78
35.214,-0.78
35.229,-0.77
35.243,-0.77
35.258,-0.77
35.272,-0.77
35.287,-0.77
35.302,-0.77
35.316,-0.77
35.331,-0.77
35.345,-0.77
35.36,-0.77
35.374,-0.77
35.389,-0.77
35.403,-0.77
35.418,-0.77
35.432,-0.78
35.447,-0.77
35.461,-0.77
35.476,-0.78
35.49,-0.78
35.504,-0.78
35.519,-0.78
35.533,-0.78
35.548,-0.78
35.562,-0.78
35.576,-0.78
35.591,-0.78
35.605,-0.78
35.62,-0.78
35.635,-0.78
35.649,-0.78
35.664,-0.78
35.678,-0.78
35.693,-0.78
35.707,-0.78
35.722,-0.78
35.736,-0.78
35.75,-0.78
35.765,-0.78
35.78,-0.78
35.794,-0.78
35.809,-0.78
35.823,-0.78
35.838,-0.78
35.852,-0.78
35.866,-0.78
35.881,-0.78
35.895,-0.78
35.91,-0.78
35.925,-0.78
35.939,-0.78
35.954,-0.78
35.968,-0.78
35.983,-0.78
35.997,-0.78
36.011,-0.78
36.026,-0.78
36.041,-0.78
36.055,-0.78
36.069,-0.78
36.084,-0.78
36.099,-0.78
36.113,-0.78
36.128,-0.78
36.142,-0.78
36.157,-0.78
36.172,-0.78
36.186,-0.78
36.2,-0.78
36.215,-0.78
36.229,-0.78
36.244,-0.78
36.259,-0.78
36.273,-0.78
36.288,-0.78
36.302,-0.78
36.317,-0.78
36.332,-0.78
36.346,-0.78
36.361,-0.78
36.375,-0.78
36.389,-0.78
36.404,-0.77
36.419,-0.77
36.433,-0.78
36.448,-0.78
36.462,-0.78
36.477,-0.78
36.491,-0.78
36.506,-0.78
36.521,-0.78
36.535,-0.78
36.55,-0.78
36.564,-0.78
36.581,-0.78
36.595,-0.78
36.61,-0.78
36.624,-0.78
36.639,-0.78
36.653,-0.78
36.668,-0.78
36.685,-0.78
36.7,-0.78
36.714,-0.78
36.729,-0.78
36.744,-0.78
36.758,-0.78
36.772,-0.78
36.787,-0.78
36.801,-0.78
36.816,-0.78
36.83,-0.78
36.845,-0.78
36.86,-0.78
36.874,-0.78
36.889,-0.78
36.903,-0.78
36.918,-0.78
36.932,-0.78
36.947,-0.77
36.962,-0.77
36.976,-0.77
36.991,-0.77
37.005,-0.78
37.02,-0.78
37.034,-0.78
37.049,-0.78
37.063,-0.78
37.077,-0.78
37.092,-0.78
37.107,-0.78
37.121,-0.77
37.135,-0.77
37.15,-0.77
37.164,-0.77
37.179,-0.77
37.193,-0.77
37.207,-0.77
37.222,-0.77
37.237,-0.77
37.251,-0.77
37.265,-0.77
37.28,-0.77
37.294,-0.77
37.309,-0.77
37.323,-0.77
37.338,-0.77
37.352,-0.77
37.367,-0.77
37.381,-0.77
37.396,-0.77
37.41,-0.77
37.425,-0.77
37.44,-0.77
37.454,-0.77
37.469,-0.77
37.483,-0.77
37.498,-0.77
37.512,-0.77
37.527,-0.77
37.541,-0.77
37.557,-0.77
37.572,-0.77
37.586,-0.77
37.6,-0.77
37.615,-0.77
37.63,-0.77
37.644,-0.77
37.658,-0.77
37.673,-0.77
37.688,-0.77
37.702,-0.77
37.716,-0.77
37.731,-0.77
37.746,-0.77
37.76,-0.77
37.775,-0.77
37.789,-0.77
37.804,-0.77
37.818,-0.76
37.833,-0.77
37.847,-0.77
37.862,-0.76
37.876,-0.76
37.891,-0.76
37.905,-0.76
37.92,-0.76
37.934,-0.76
37.948,-0.76
37.963,-0.76
37.977,-0.76
37.991,-0.76
38.006,-0.76
38.021,-0.76
38.035,-0.76
38.05,-0.76
38.064,-0.76
38.079,-0.76
38.093,-0.76
38.108,-0.76
38.122,-0.76
38.137,-0.76
38.151,-0.76
38.165,-0.76
38.18,-0.76
38.195,-0.76
38.209,-0.76
38.223,-0.76
38.238,-0.76
38.252,-0.76
38.267,-0.76
38.282,-0.76
38.296,-0.76
38.311,-0.76
38.325,-0.76
38.339,-0.76
38.354,-0.76
38.368,-0.76
38.383,-0.76
38.397,-0.76
38.412,-0.76
38.426,-0.76
38.44,-0.76
38.455,-0.76
38.469,-0.76
38.484,-0.76
38.499,-0.76
38.513,-0.76
38.527,-0.76
38.543,-0.76
38.558,-0.76
38.572,-0.76
38.587,-0.76
38.601,-0.76
38.616,-0.76
38.63,-0.76
38.645,-0.76
38.659,-0.76
38.674,-0.76
38.688,-0.76
38.703,-0.76
38.717,-0.76
38.732,-0.76
38.746,-0.76
38.761,-0.76
38.775,-0.76
38.789,-0.76
38.804,-0.76
38.818,-0.76
38.833,-0.76
38.847,-0.76
38.862,-0.76
38.877,-0.76
38.891,-0.76
38.906,-0.77
38.92,-0.77
38.935,-0.76
38.949,-0.76
38.963,-0.77
38.978,-0.77
38.993,-0.77
39.008,-0.77
39.022,-0.77
39.037,-0.77
39.051,-0.77
39.066,-0.77
39.08,-0.77
39.095,-0.77
39.109,-0.77
39.124,-0.77
39.138,-0.77
39.153,-0.77
39.167,-0.77
39.181,-0.77
39.196,-0.77
39.211,-0.77
39.225,-0.77
39.24,-0.77
39.254,-0.77
39.269,-0.77
39.283,-0.77
39.298,-0.77
39.312,-0.77
39.327,-0.77
39.341,-0.77
39.355,-0.77
39.37,-0.77
39.384,-0.77
39.399,-0.77
39.413,-0.77
39.428,-0.77
39.442,-0.77
39.457,-0.77
39.471,-0.77
39.486,-0.77
39.5,-0.77
39.515,-0.77
39.529,-0.77
39.543,-0.77
39.558,-0.77
39.572,-0.77
39.587,-0.77
39.602,-0.77
39.617,-0.77
39.631,-0.77
39.645,-0.77
39.66,-0.77
39.674,-0.77
39.689,-0.77
39.703,-0.77
39.718,-0.77
39.732,-0.77
39.746,-0.77
39.761,-0.77
39.775,-0.77
39.79,-0.77
39.804,-0.77
39.819,-0.77
39.833,-0.77
39.849,-0.77
39.863,-0.77
39.878,-0.77
39.893,-0.77
39.907,-0.77
39.922,-0.77
39.936,-0.77
39.95,-0.77
39.965,-0.77
39.979,-0.77
39.994,-0.77
40.008,-0.77
40.022,-0.77
40.037,-0.77
40.051,-0.77
40.072,-0.77
40.086,-0.77
40.101,-0.77
40.115,-0.77
40.129,-0.77
40.144,-0.77
40.158,-0.77
40.173,-0.76
40.187,-0.76
40.201,-0.77
40.216,-0.76
40.23,-0.76
40.245,-0.76
40.26,-0.76
40.274,-0.77
40.289,-0.76
40.304,-0.76
40.318,-0.76
40.332,-0.76
40.347,-0.76
40.361,-0.76
40.376,-0.76
40.39,-0.76
40.405,-0.76
40.42,-0.76
40.434,-0.76
40.448,-0.76
40.463,-0.76
40.478,-0.76
40.492,-0.76
40.507,-0.76
40.522,-0.76
40.536,-0.76
40.551,-0.76
40.565,-0.76
40.58,-0.76
40.594,-0.76
40.609,-0.76
40.624,-0.76
40.638,-0.77
40.652,-0.77
40.667,-0.77
40.682,-0.77
40.696,-0.77
40.711,-0.77
40.725,-0.77
40.74,-0.77
40.754,-0.77
40.769,-0.77
40.783,-0.77
40.798,-0.77
40.813,-0.77
40.827,-0.77
40.841,-0.77
40.856,-0.77
40.87,-0.77
40.885,-0.77
40.899,-0.77
40.914,-0.77
40.928,-0.77
40.943,-0.77
40.958,-0.77
40.972,-0.77
40.987,-0.77
41.001,-0.77
41.015,-0.77
41.03,-0.77
41.047,-0.77
41.061,-0.77
41.076,-0.77
41.09,-0.77
41.105,-0.77
41.119,-0.77
41.134,-0.77
41.149,-0.77
41.163,-0.77
41.178,-0.77
41.192,-0.77
41.207,-0.77
41.222,-0.77
41.236,-0.77
41.251,-0.77
41.265,-0.77
41.28,-0.77
41.295,-0.77
41.309,-0.77
41.324,-0.77
41.338,-0.77
41.353,-0.77
41.367,-0.77
41.382,-0.77
41.396,-0.77
41.41,-0.77
41.425,-0.77
41.439,-0.77
41.453,-0.77
41.468,-0.77
41.483,-0.77
41.497,-0.77
41.511,-0.77
41.526,-0.77
41.54,-0.77
41.555,-0.77
41.569,-0.77
41.584,-0.77
41.599,-0.77
41.614,-0.77
41.629,-0.77
41.644,-0.77
41.658,-0.77
41.673,-0.77
41.687,-0.77
41.701,-0.77
41.716,-0.77
41.73,-0.77
41.745,-0.77
41.759,-0.77
41.774,-0.77
41.789,-0.77
41.803,-0.78
41.817,-0.78
41.832,-0.78
41.846,-0.78
41.861,-0.78
41.875,-0.78
41.89,-0.78
41.904,-0.78
41.918,-0.78
41.933,-0.78
41.948,-0.78
41.962,-0.78
41.976,-0.78
41.991,-0.78
42.005,-0.78
42.02,-0.78
42.034,-0.78
42.049,-0.78
42.063,-0.78
42.078,-0.78
42.092,-0.78
42.107,-0.78
42.121,-0.78
42.135,-0.78
42.15,-0.78
42.165,-0.78
42.179,-0.78
42.193,-0.78
42.208,-0.78
42.222,-0.78
42.237,-0.78
42.252,-0.78
42.266,-0.78
42.28,-0.78
42.295,-0.78
42.31,-0.78
42.324,-0.78
42.339,-0.78
42.357,-0.77
42.371,-0.77
42.386,-0.77
42.4,-0.77
42.414,-0.78
42.429,-0.78
42.443,-0.78
42.458,-0.78
42.472,-0.78
42.487,-0.78
42.501,-0.78
42.516,-0.78
42.53,-0.78
42.545,-0.78
42.56,-0.78
42.577,-0.78
42.591,-0.78
42.606,-0.78
42.62,-0.78
42.635,-0.78
42.65,-0.78
42.664,-0.78
42.68,-0.78
42.694,-0.78
42.709,-0.78
42.724,-0.77
42.738,-0.77
42.753,-0.78
42.767,-0.78
42.782,-0.77
42.796,-0.77
42.811,-0.77
42.825,-0.77
42.84,-0.77
42.854,-0.77
42.869,-0.77
42.883,-0.77
42.899,-0.77
42.914,-0.77
42.928,-0.77
42.942,-0.77
42.957,-0.77
42.971,-0.76
42.985,-0.76
43.0,-0.77
43.014,-0.77
43.029,-0.77
43.043,-0.77
43.058,-0.76
43.072,-0.76
43.087,-0.76
43.101,-0.76
43.115,-0.76
43.13,-0.76
43.145,-0.76
43.159,-0.76
43.174,-0.76
43.188,-0.76
43.203,-0.76
43.217,-0.76
43.232,-0.76
43.246,-0.76
43.26,-0.76
43.275,-0.76
43.289,-0.76
43.304,-0.76
43.318,-0.76
43.334,-0.76
43.348,-0.76
43.363,-0.76
43.377,-0.76
43.391,-0.76
43.406,-0.76
43.42,-0.76
43.435,-0.76
43.449,-0.77
43.463,-0.76
43.478,-0.76
43.492,-0.76
43.507,-0.77
43.521,-0.77
43.536,-0.77
43.55,-0.77
43.565,-0.77
43.579,-0.77
43.594,-0.77
43.608,-0.77
43.622,-0.77
43.637,-0.77
43.651,-0.77
43.668,-0.77
43.682,-0.77
43.697,-0.77
43.711,-0.77
43.726,-0.77
43.74,-0.77
43.755,-0.77
43.769,-0.78
43.783,-0.78
43.798,-0.78
43.812,-0.78
43.828,-0.78
43.842,-0.78
43.856,-0.78
43.87,-0.78
43.885,-0.78
43.899,-0.78
43.914,-0.78
43.929,-0.78
43.943,-0.78
43.958,-0.78
43.972,-0.78
43.987,-0.78
44.001,-0.77
44.016,-0.77
44.03,-0.77
44.045,-0.77
44.059,-0.77
44.074,-0.77
44.088,-0.77
44.103,-0.77
44.117,-0.77
44.132,-0.77
44.146,-0.77
44.161,-0.77
44.175,-0.77
44.189,-0.77
44.204,-0.77
44.218,-0.77
44.233,-0.77
44.248,-0.77
44.262,-0.77
44.277,-0.77
44.291,-0.77
44.306,-0.77
44.322,-0.77
44.336,-0.77
44.35,-0.77
44.365,-0.77
44.38,-0.77
44.394,-0.77
44.408,-0.77
44.423,-0.77
44.437,-0.77
44.452,-0.77
44.467,-0.77
44.481,-0.77
44.496,-0.77
44.511,-0.77
44.525,-0.77
44.54,-0.77
44.554,-0.77
44.569,-0.77
44.583,-0.77
44.598,-0.77
44.612,-0.77
44.626,-0.77
44.642,-0.77
44.655,-0.77
44.67,-0.77
44.684,-0.77
44.698,-0.77
44.713,-0.77
44.728,-0.77
44.742,-0.77
44.757,-0.77
44.771,-0.78
44.785,-0.77
44.8,-0.77
44.814,-0.77
44.829,-0.77
44.844,-0.77
44.859,-0.77
44.873,-0.77
44.888,-0.77
44.902,-0.77
44.916,-0.77
44.931,-0.77
44.946,-0.77
44.96,-0.77
44.974,-0.77
44.989,-0.77
45.004,-0.77
45.018,-0.77
45.032,-0.77
45.047,-0.77
45.061,-0.77
