Time (s),Accel Roll (deg),Accel Pitch (deg),Gyro Roll (deg),Gyro Pitch (deg),Filtered Roll (deg),Filtered Pitch (deg)
14.571,8.54,-1.37,8.76,-1.36,8.76,-1.36
14.607,8.6,-1.32,8.76,-1.36,8.76,-1.36
14.64,8.61,-1.3,8.76,-1.36,8.76,-1.36
14.672,8.54,-1.35,8.76,-1.36,8.76,-1.36
14.707,8.51,-1.35,8.76,-1.36,8.76,-1.36
14.741,8.51,-1.42,8.76,-1.36,8.76,-1.36
14.776,8.57,-1.42,8.76,-1.36,8.76,-1.36
14.811,8.55,-1.45,8.76,-1.36,8.76,-1.36
14.848,8.56,-1.43,8.76,-1.36,8.76,-1.36
14.884,8.59,-1.39,8.76,-1.36,8.76,-1.36
14.917,8.59,-1.4,8.76,-1.36,8.76,-1.36
14.952,8.55,-1.37,8.76,-1.36,8.76,-1.36
14.987,8.53,-1.36,8.76,-1.36,8.76,-1.36
15.021,8.54,-1.39,8.76,-1.36,8.76,-1.36
15.054,8.57,-1.37,8.76,-1.36,8.76,-1.36
15.089,8.57,-1.34,8.76,-1.36,8.76,-1.36
15.122,8.53,-1.39,8.76,-1.36,8.76,-1.36
15.157,8.52,-1.4,8.76,-1.36,8.76,-1.36
15.191,8.51,-1.37,8.76,-1.36,8.76,-1.36
15.286,8.52,-1.36,8.76,-1.36,8.75,-1.36
