Time (s),Accel Roll (deg),Accel Pitch (deg),Gyro Roll (deg),Gyro Pitch (deg),Filtered Roll (deg),Filtered Pitch (deg)
12.515,-1.13,0.28,-0.91,0.35,-0.91,0.35
12.543,-1.17,0.28,-0.91,0.35,-0.91,0.35
12.569,-1.12,0.28,-0.91,0.35,-0.91,0.35
12.597,-1.12,0.32,-0.91,0.35,-0.91,0.35
12.624,-1.1,0.32,-0.91,0.35,-0.91,0.35
12.652,-1.1,0.32,-0.91,0.35,-0.91,0.35
12.68,-1.16,0.3,-0.91,0.35,-0.91,0.35
12.71,-1.17,0.32,-0.91,0.35,-0.91,0.35
12.738,-1.09,0.3,-0.91,0.35,-0.91,0.35
12.764,-1.07,0.29,-0.91,0.35,-0.91,0.35
12.793,-1.16,0.32,-0.91,0.35,-0.91,0.35
12.82,-1.16,0.31,-0.91,0.35,-0.91,0.35
12.849,-1.09,0.3,-0.91,0.35,-0.91,0.35
12.877,-1.09,0.28,-0.91,0.35,-0.91,0.35
12.905,-1.11,0.31,-0.91,0.35,-0.91,0.35
12.933,-1.07,0.34,-0.91,0.35,-0.91,0.35
12.96,-1.16,0.29,-0.91,0.35,-0.91,0.35
12.988,-1.15,0.25,-0.91,0.35,-0.91,0.35
13.015,-1.1,0.21,-0.91,0.35,-0.91,0.35
13.042,-1.18,0.33,-0.91,0.35,-0.91,0.35
13.069,-1.16,0.36,-0.91,0.35,-0.91,0.35
13.097,-1.09,0.29,-0.91,0.35,-0.91,0.35
13.124,-1.14,0.26,-0.91,0.35,-0.91,0.35
13.152,-1.22,0.28,-0.91,0.35,-0.91,0.34
13.179,-1.14,0.29,-0.91,0.34,-0.91,0.34
13.206,-1.11,0.32,-0.91,0.34,-0.91,0.34
13.233,-1.16,0.35,-0.91,0.34,-0.91,0.34
13.261,-1.19,0.36,-0.91,0.34,-0.91,0.34
13.288,-1.19,0.3,-0.91,0.34,-0.91,0.34
13.315,-1.13,0.27,-0.91,0.35,-0.91,0.34
13.343,-1.07,0.3,-0.91,0.35,-0.91,0.35
13.371,-1.09,0.32,-0.91,0.35,-0.91,0.35
13.399,-1.1,0.24,-0.9,0.35,-0.91,0.35
13.426,-1.09,0.18,-0.9,0.35,-0.91,0.35
13.455,-1.14,0.28,-0.9,0.35,-0.91,0.35
13.483,-1.16,0.33,-0.91,0.35,-0.91,0.35
13.511,-1.1,0.32,-0.91,0.35,-0.91,0.35
13.538,-1.09,0.28,-0.91,0.35,-0.91,0.35
13.566,-1.17,0.23,-0.9,0.35,-0.91,0.35
13.594,-1.2,0.29,-0.9,0.35,-0.91,0.35
13.623,-1.18,0.3,-0.91,0.35,-0.91,0.35
13.652,-1.11,0.28,-0.91,0.35,-0.91,0.35
13.681,-1.12,0.3,-0.91,0.35,-0.91,0.35
13.71,-1.17,0.29,-0.91,0.35,-0.91,0.35
13.737,-1.19,0.25,-0.91,0.35,-0.91,0.35
13.765,-1.16,0.26,-0.91,0.35,-0.91,0.35
13.793,-1.15,0.3,-0.91,0.35,-0.91,0.35
13.822,-1.07,0.33,-0.91,0.35,-0.91,0.35
13.851,-1.03,0.3,-0.91,0.35,-0.91,0.35
13.88,-1.12,0.3,-0.91,0.35,-0.91,0.35
13.91,-1.17,0.32,-0.9,0.35,-0.91,0.35
13.939,-1.2,0.3,-0.9,0.35,-0.91,0.35
13.966,-1.11,0.29,-0.9,0.35,-0.91,0.35
13.994,-1.08,0.3,-0.91,0.35,-0.91,0.35
14.025,-1.13,0.31,-0.9,0.35,-0.91,0.35
14.053,-1.16,0.3,-0.9,0.35,-0.91,0.35
14.081,-1.14,0.22,-0.9,0.35,-0.91,0.35
14.108,-1.1,0.22,-0.9,0.35,-0.91,0.35
14.137,-1.14,0.3,-0.9,0.35,-0.91,0.35
14.166,-1.16,0.3,-0.9,0.35,-0.91,0.35
14.192,-1.12,0.28,-0.91,0.35,-0.91,0.35
14.22,-1.11,0.25,-0.91,0.35,-0.91,0.35
14.248,-1.12,0.21,-0.91,0.35,-0.91,0.35
14.275,-1.09,0.3,-0.91,0.35,-0.91,0.35
14.302,-1.13,0.3,-0.9,0.35,-0.91,0.35
14.329,-1.14,0.28,-0.91,0.35,-0.91,0.35
14.357,-1.18,0.3,-0.91,0.35,-0.91,0.35
14.385,-1.11,0.3,-0.91,0.35,-0.91,0.35
14.414,-1.1,0.27,-0.91,0.35,-0.91,0.35
14.442,-1.05,0.27,-0.9,0.35,-0.91,0.35
14.47,-1.09,0.29,-0.9,0.35,-0.91,0.35
14.496,-1.14,0.32,-0.9,0.35,-0.9,0.35
14.524,-1.17,0.32,-0.9,0.35,-0.9,0.35
14.551,-1.21,0.3,-0.9,0.35,-0.9,0.35
14.579,-1.14,0.28,-0.9,0.35,-0.9,0.35
14.606,-1.14,0.3,-0.9,0.35,-0.9,0.35
14.635,-1.18,0.26,-0.9,0.35,-0.91,0.35
14.663,-1.1,0.27,-0.9,0.35,-0.91,0.35
14.692,-1.15,0.29,-0.9,0.35,-0.91,0.35
14.72,-1.06,0.32,-0.9,0.35,-0.9,0.35
14.747,-1.15,0.22,-0.9,0.35,-0.9,0.35
14.774,-1.12,0.15,-0.9,0.35,-0.9,0.35
14.802,-1.15,0.26,-0.9,0.35,-0.9,0.35
14.828,-1.19,0.28,-0.9,0.35,-0.91,0.35
14.856,-1.09,0.19,-0.9,0.36,-0.91,0.35
14.884,-1.05,0.3,-0.9,0.36,-0.91,0.36
14.912,-1.04,0.36,-0.9,0.36,-0.9,0.36
14.939,-1.12,0.32,-0.9,0.36,-0.9,0.36
14.967,-1.1,0.26,-0.9,0.36,-0.9,0.36
14.996,-1.14,0.27,-0.9,0.36,-0.9,0.36
15.022,-1.2,0.32,-0.9,0.36,-0.9,0.36
15.051,-1.21,0.32,-0.9,0.36,-0.9,0.36
15.078,-1.14,0.3,-0.9,0.36,-0.9,0.36
15.105,-1.1,0.26,-0.9,0.36,-0.9,0.36
15.132,-1.11,0.28,-0.9,0.36,-0.9,0.36
15.159,-1.12,0.28,-0.9,0.36,-0.9,0.36
15.187,-1.16,0.27,-0.9,0.36,-0.9,0.35
15.216,-1.14,0.27,-0.9,0.35,-0.9,0.35
15.244,-1.14,0.34,-0.9,0.35,-0.9,0.35
15.272,-1.11,0.34,-0.9,0.35,-0.9,0.35
15.3,-1.12,0.28,-0.9,0.35,-0.9,0.35
15.327,-1.12,0.28,-0.9,0.35,-0.9,0.35
15.353,-1.18,0.3,-0.9,0.35,-0.9,0.35
15.38,-1.18,0.32,-0.9,0.35,-0.91,0.35
15.407,-1.1,0.32,-0.9,0.35,-0.91,0.35
15.435,-1.16,0.34,-0.9,0.35,-0.91,0.35
15.463,-1.2,0.32,-0.9,0.36,-0.91,0.36
15.491,-1.1,0.3,-0.9,0.36,-0.91,0.36
15.518,-1.12,0.3,-0.9,0.36,-0.91,0.36
15.545,-1.21,0.33,-0.9,0.36,-0.91,0.36
15.572,-1.2,0.28,-0.9,0.36,-0.91,0.36
15.601,-1.12,0.19,-0.9,0.36,-0.91,0.36
15.628,-1.13,0.27,-0.9,0.36,-0.91,0.36
15.657,-1.13,0.28,-0.9,0.36,-0.91,0.36
15.685,-1.1,0.26,-0.9,0.36,-0.9,0.35
15.712,-1.08,0.26,-0.9,0.35,-0.91,0.35
15.739,-1.12,0.3,-0.9,0.35,-0.91,0.35
15.768,-1.08,0.31,-0.9,0.35,-0.91,0.35
15.795,-1.09,0.32,-0.9,0.35,-0.91,0.35
15.824,-1.11,0.3,-0.9,0.35,-0.91,0.35
15.853,-1.14,0.31,-0.9,0.35,-0.91,0.35
15.883,-1.15,0.29,-0.91,0.35,-0.91,0.35
15.911,-1.12,0.21,-0.91,0.35,-0.91,0.35
15.939,-1.09,0.25,-0.91,0.35,-0.91,0.35
15.967,-1.14,0.31,-0.9,0.35,-0.91,0.35
15.996,-1.15,0.32,-0.9,0.35,-0.91,0.35
16.024,-1.12,0.3,-0.91,0.35,-0.91,0.35
16.053,-1.1,0.3,-0.91,0.35,-0.91,0.35
16.08,-1.1,0.36,-0.91,0.35,-0.91,0.35
16.107,-1.14,0.37,-0.9,0.35,-0.91,0.35
16.135,-1.08,0.25,-0.9,0.35,-0.91,0.35
16.163,-1.07,0.23,-0.9,0.35,-0.91,0.35
16.191,-1.13,0.3,-0.9,0.35,-0.91,0.35
16.22,-1.17,0.27,-0.9,0.35,-0.9,0.35
16.248,-1.18,0.24,-0.9,0.35,-0.9,0.35
16.278,-1.06,0.3,-0.9,0.35,-0.9,0.35
16.306,-1.03,0.3,-0.9,0.35,-0.9,0.35
16.333,-1.16,0.3,-0.9,0.35,-0.9,0.35
16.36,-1.23,0.31,-0.9,0.35,-0.9,0.35
16.387,-1.16,0.34,-0.9,0.35,-0.9,0.35
16.415,-1.16,0.34,-0.9,0.35,-0.91,0.35
16.443,-1.16,0.29,-0.9,0.35,-0.91,0.35
16.471,-1.18,0.28,-0.9,0.35,-0.91,0.35
16.499,-1.09,0.32,-0.9,0.35,-0.9,0.35
16.527,-1.12,0.31,-0.9,0.35,-0.9,0.35
16.556,-1.07,0.25,-0.9,0.35,-0.9,0.35
16.583,-1.07,0.25,-0.9,0.35,-0.9,0.35
16.612,-1.13,0.26,-0.9,0.35,-0.9,0.35
16.639,-1.25,0.32,-0.9,0.35,-0.9,0.35
16.667,-1.17,0.31,-0.9,0.35,-0.9,0.35
16.694,-1.06,0.32,-0.9,0.35,-0.9,0.35
16.721,-1.1,0.28,-0.9,0.35,-0.9,0.35
16.749,-1.19,0.27,-0.9,0.35,-0.9,0.35
16.775,-1.24,0.3,-0.9,0.35,-0.9,0.35
16.803,-1.14,0.26,-0.9,0.36,-0.91,0.35
16.831,-1.12,0.25,-0.9,0.36,-0.9,0.35
16.859,-1.11,0.32,-0.9,0.35,-0.9,0.35
16.887,-1.12,0.34,-0.9,0.36,-0.9,0.36
16.915,-1.16,0.32,-0.9,0.36,-0.9,0.36
16.942,-1.17,0.32,-0.9,0.36,-0.9,0.36
16.971,-1.12,0.3,-0.9,0.36,-0.9,0.36
17.0,-1.13,0.31,-0.9,0.36,-0.9,0.36
17.028,-1.16,0.3,-0.9,0.36,-0.9,0.36
17.055,-1.21,0.3,-0.9,0.36,-0.9,0.36
17.083,-1.19,0.32,-0.9,0.36,-0.9,0.36
17.109,-1.16,0.3,-0.9,0.36,-0.9,0.36
17.136,-1.17,0.32,-0.9,0.36,-0.9,0.36
17.165,-1.18,0.3,-0.9,0.36,-0.9,0.36
17.193,-1.18,0.36,-0.9,0.36,-0.9,0.36
17.221,-1.12,0.37,-0.9,0.36,-0.9,0.36
17.249,-1.1,0.28,-0.9,0.36,-0.9,0.36
17.277,-1.12,0.3,-0.9,0.36,-0.9,0.36
17.305,-1.12,0.33,-0.9,0.36,-0.9,0.36
17.332,-1.09,0.3,-0.9,0.36,-0.9,0.36
17.359,-1.2,0.28,-0.9,0.36,-0.9,0.36
17.386,-1.2,0.29,-0.9,0.36,-0.9,0.36
17.415,-1.16,0.3,-0.9,0.36,-0.9,0.36
17.443,-1.12,0.31,-0.9,0.36,-0.9,0.36
17.471,-1.12,0.31,-0.9,0.36,-0.9,0.36
17.498,-1.16,0.27,-0.9,0.36,-0.9,0.36
17.526,-1.18,0.27,-0.9,0.37,-0.9,0.36
17.552,-1.1,0.33,-0.9,0.37,-0.9,0.37
17.579,-1.04,0.36,-0.9,0.37,-0.9,0.37
17.606,-1.16,0.28,-0.9,0.37,-0.9,0.37
17.635,-1.21,0.23,-0.9,0.37,-0.9,0.37
17.665,-1.18,0.24,-0.9,0.37,-0.9,0.37
17.693,-1.12,0.29,-0.9,0.37,-0.9,0.37
17.72,-1.11,0.32,-0.9,0.37,-0.9,0.37
17.749,-1.13,0.33,-0.9,0.37,-0.9,0.37
17.777,-1.15,0.33,-0.9,0.37,-0.9,0.37
17.804,-1.19,0.27,-0.9,0.37,-0.9,0.37
17.833,-1.18,0.29,-0.9,0.37,-0.9,0.36
17.86,-1.12,0.23,-0.9,0.36,-0.9,0.36
17.888,-1.08,0.25,-0.9,0.37,-0.9,0.36
17.916,-1.09,0.3,-0.9,0.37,-0.9,0.36
17.945,-1.12,0.28,-0.9,0.37,-0.9,0.36
17.98,-1.15,0.25,-0.9,0.37,-0.9,0.36
18.012,-1.14,0.27,-0.9,0.37,-0.9,0.36
18.04,-1.13,0.29,-0.9,0.37,-0.9,0.36
18.068,-1.21,0.32,-0.9,0.37,-0.9,0.37
18.097,-1.21,0.32,-0.9,0.37,-0.9,0.37
18.125,-1.22,0.33,-0.9,0.37,-0.9,0.37
18.153,-1.27,0.32,-0.9,0.37,-0.9,0.37
18.18,-1.15,0.29,-0.9,0.37,-0.9,0.37
18.208,-1.09,0.31,-0.9,0.37,-0.9,0.37
18.236,-1.05,0.33,-0.9,0.37,-0.9,0.37
18.265,-1.08,0.31,-0.9,0.37,-0.9,0.37
18.293,-1.1,0.27,-0.9,0.37,-0.9,0.37
18.321,-1.13,0.3,-0.9,0.37,-0.9,0.37
18.349,-1.2,0.34,-0.9,0.37,-0.9,0.37
18.376,-1.12,0.25,-0.9,0.37,-0.9,0.37
18.403,-1.09,0.27,-0.9,0.37,-0.9,0.37
18.431,-1.09,0.27,-0.9,0.37,-0.9,0.37
18.459,-1.14,0.23,-0.9,0.37,-0.9,0.37
18.488,-1.17,0.3,-0.9,0.37,-0.9,0.37
18.517,-1.13,0.31,-0.9,0.37,-0.9,0.37
18.544,-1.1,0.28,-0.9,0.37,-0.9,0.37
18.571,-1.07,0.28,-0.9,0.37,-0.9,0.37
18.598,-1.07,0.34,-0.9,0.37,-0.9,0.37
18.626,-1.12,0.32,-0.9,0.37,-0.9,0.37
18.653,-1.16,0.31,-0.9,0.37,-0.9,0.37
18.679,-1.19,0.32,-0.9,0.37,-0.9,0.37
18.707,-1.14,0.28,-0.9,0.37,-0.9,0.37
18.734,-1.08,0.27,-0.9,0.37,-0.9,0.37
18.763,-1.11,0.28,-0.9,0.37,-0.9,0.37
18.793,-1.19,0.3,-0.9,0.37,-0.9,0.37
18.822,-1.16,0.3,-0.9,0.37,-0.9,0.37
18.85,-1.14,0.32,-0.9,0.37,-0.9,0.37
18.877,-1.1,0.35,-0.9,0.37,-0.9,0.37
18.906,-1.1,0.3,-0.9,0.37,-0.9,0.37
18.934,-1.1,0.27,-0.9,0.37,-0.9,0.37
18.961,-1.12,0.28,-0.9,0.37,-0.9,0.37
18.989,-1.15,0.29,-0.9,0.37,-0.9,0.36
19.017,-1.17,0.28,-0.9,0.36,-0.9,0.36
19.045,-1.16,0.3,-0.9,0.36,-0.9,0.36
19.073,-1.1,0.31,-0.9,0.36,-0.9,0.36
19.101,-1.14,0.3,-0.9,0.36,-0.9,0.36
19.129,-1.12,0.29,-0.9,0.36,-0.9,0.36
19.158,-1.11,0.29,-0.9,0.36,-0.9,0.36
19.186,-1.13,0.31,-0.9,0.36,-0.9,0.36
19.214,-1.14,0.32,-0.9,0.36,-0.9,0.36
19.242,-1.13,0.28,-0.9,0.36,-0.9,0.36
19.271,-1.12,0.26,-0.9,0.36,-0.9,0.36
19.301,-1.12,0.26,-0.9,0.36,-0.9,0.36
19.33,-1.12,0.29,-0.9,0.36,-0.9,0.36
19.358,-1.12,0.32,-0.9,0.36,-0.9,0.36
19.387,-1.1,0.31,-0.9,0.36,-0.9,0.36
19.414,-1.11,0.28,-0.9,0.36,-0.9,0.36
19.442,-1.09,0.24,-0.9,0.36,-0.9,0.36
19.471,-1.1,0.23,-0.9,0.36,-0.9,0.36
19.499,-1.15,0.28,-0.9,0.36,-0.9,0.36
19.526,-1.18,0.3,-0.9,0.36,-0.91,0.36
19.554,-1.22,0.33,-0.9,0.36,-0.91,0.36
19.583,-1.16,0.32,-0.9,0.36,-0.91,0.36
19.611,-1.1,0.25,-0.91,0.36,-0.91,0.36
19.64,-1.11,0.23,-0.91,0.36,-0.91,0.36
19.667,-1.23,0.29,-0.91,0.36,-0.91,0.36
19.696,-1.18,0.31,-0.91,0.36,-0.91,0.36
19.724,-1.09,0.31,-0.91,0.36,-0.91,0.36
19.752,-1.17,0.3,-0.91,0.36,-0.91,0.36
19.781,-1.25,0.34,-0.91,0.36,-0.91,0.36
19.81,-1.11,0.26,-0.91,0.36,-0.91,0.36
19.838,-1.06,0.26,-0.91,0.36,-0.91,0.36
19.866,-1.12,0.32,-0.91,0.36,-0.91,0.36
19.894,-1.14,0.36,-0.91,0.36,-0.91,0.36
19.925,-1.13,0.33,-0.91,0.36,-0.91,0.36
19.953,-1.08,0.3,-0.91,0.36,-0.91,0.36
19.981,-1.1,0.26,-0.9,0.36,-0.91,0.36
20.009,-1.15,0.23,-0.9,0.36,-0.91,0.36
20.038,-1.18,0.23,-0.91,0.36,-0.91,0.36
20.066,-1.21,0.36,-0.91,0.36,-0.91,0.36
20.093,-1.24,0.36,-0.91,0.36,-0.91,0.36
20.121,-1.15,0.3,-0.91,0.36,-0.91,0.36
20.15,-1.11,0.32,-0.91,0.36,-0.91,0.36
20.177,-1.14,0.32,-0.91,0.36,-0.91,0.36
20.205,-1.16,0.3,-0.91,0.36,-0.91,0.36
20.233,-1.12,0.27,-0.91,0.37,-0.91,0.36
20.261,-1.11,0.26,-0.91,0.36,-0.91,0.36
20.288,-1.12,0.32,-0.91,0.36,-0.91,0.36
20.315,-1.11,0.32,-0.91,0.36,-0.91,0.36
20.343,-1.14,0.27,-0.91,0.37,-0.91,0.36
20.371,-1.16,0.26,-0.91,0.36,-0.91,0.36
20.399,-1.1,0.37,-0.91,0.36,-0.91,0.36
20.427,-1.14,0.38,-0.91,0.36,-0.91,0.36
20.455,-1.16,0.34,-0.91,0.37,-0.91,0.37
20.483,-1.11,0.33,-0.91,0.37,-0.91,0.37
20.51,-1.05,0.3,-0.91,0.37,-0.91,0.37
20.538,-1.1,0.29,-0.91,0.37,-0.91,0.37
20.568,-1.12,0.31,-0.91,0.37,-0.91,0.37
20.595,-1.15,0.31,-0.91,0.37,-0.91,0.37
20.624,-1.14,0.3,-0.91,0.37,-0.91,0.37
20.653,-1.15,0.28,-0.91,0.37,-0.91,0.37
20.681,-1.13,0.27,-0.91,0.37,-0.91,0.37
20.71,-1.13,0.31,-0.91,0.37,-0.91,0.37
20.739,-1.14,0.35,-0.91,0.37,-0.91,0.37
20.766,-1.07,0.3,-0.91,0.37,-0.91,0.37
20.793,-1.09,0.27,-0.91,0.37,-0.91,0.37
20.82,-1.13,0.24,-0.91,0.37,-0.91,0.37
20.849,-1.1,0.28,-0.91,0.37,-0.91,0.37
20.878,-1.12,0.3,-0.91,0.37,-0.91,0.37
20.906,-1.15,0.32,-0.9,0.37,-0.91,0.36
20.941,-1.14,0.31,-0.9,0.36,-0.91,0.36
20.968,-1.2,0.32,-0.9,0.37,-0.91,0.36
20.998,-1.19,0.34,-0.9,0.37,-0.91,0.37
21.026,-1.12,0.31,-0.9,0.37,-0.9,0.37
21.055,-1.12,0.29,-0.9,0.37,-0.9,0.37
21.083,-1.1,0.27,-0.9,0.37,-0.9,0.36
21.112,-1.11,0.26,-0.9,0.37,-0.9,0.36
21.141,-1.19,0.3,-0.9,0.37,-0.9,0.37
21.169,-1.18,0.32,-0.9,0.37,-0.91,0.37
21.198,-1.12,0.32,-0.9,0.37,-0.9,0.37
21.226,-1.11,0.28,-0.9,0.37,-0.9,0.36
21.254,-1.14,0.31,-0.9,0.37,-0.9,0.37
21.283,-1.12,0.33,-0.9,0.37,-0.9,0.37
21.312,-1.13,0.26,-0.9,0.37,-0.9,0.37
21.341,-1.13,0.26,-0.9,0.37,-0.9,0.37
21.369,-1.11,0.32,-0.9,0.37,-0.9,0.37
21.398,-1.11,0.32,-0.9,0.37,-0.9,0.37
21.426,-1.14,0.32,-0.9,0.37,-0.9,0.37
21.455,-1.14,0.32,-0.9,0.37,-0.9,0.37
21.482,-1.11,0.26,-0.9,0.37,-0.9,0.37
21.51,-1.12,0.3,-0.9,0.37,-0.9,0.37
21.538,-1.22,0.29,-0.9,0.37,-0.9,0.37
21.567,-1.19,0.28,-0.9,0.37,-0.9,0.37
21.595,-1.12,0.23,-0.9,0.37,-0.9,0.36
21.624,-1.11,0.25,-0.9,0.37,-0.9,0.36
21.653,-1.1,0.27,-0.9,0.36,-0.9,0.36
21.682,-1.11,0.27,-0.9,0.36,-0.9,0.36
21.71,-1.12,0.28,-0.9,0.36,-0.9,0.36
21.738,-1.14,0.32,-0.9,0.36,-0.9,0.36
21.767,-1.14,0.3,-0.9,0.36,-0.9,0.36
21.795,-1.17,0.27,-0.9,0.36,-0.9,0.36
21.823,-1.18,0.28,-0.9,0.36,-0.9,0.36
21.853,-1.16,0.28,-0.9,0.36,-0.9,0.36
21.881,-1.04,0.3,-0.9,0.36,-0.9,0.36
21.908,-1.03,0.29,-0.9,0.37,-0.9,0.36
21.935,-1.13,0.28,-0.9,0.37,-0.9,0.36
21.963,-1.12,0.32,-0.9,0.36,-0.9,0.36
21.991,-1.06,0.3,-0.9,0.36,-0.9,0.36
22.018,-1.08,0.3,-0.9,0.36,-0.9,0.36
22.046,-1.11,0.31,-0.9,0.37,-0.9,0.36
22.073,-1.09,0.3,-0.9,0.37,-0.9,0.37
22.101,-1.2,0.27,-0.9,0.37,-0.9,0.37
22.128,-1.17,0.24,-0.9,0.37,-0.9,0.37
22.156,-1.16,0.25,-0.9,0.37,-0.9,0.37
22.183,-1.19,0.32,-0.9,0.37,-0.9,0.37
22.21,-1.12,0.25,-0.9,0.37,-0.9,0.37
22.238,-1.14,0.24,-0.9,0.37,-0.9,0.37
22.266,-1.12,0.28,-0.9,0.37,-0.9,0.37
22.293,-1.07,0.3,-0.9,0.37,-0.9,0.37
22.322,-1.16,0.3,-0.9,0.37,-0.9,0.37
22.35,-1.2,0.32,-0.9,0.37,-0.9,0.37
22.377,-1.14,0.29,-0.9,0.37,-0.9,0.37
22.405,-1.16,0.28,-0.9,0.37,-0.9,0.37
22.434,-1.14,0.27,-0.9,0.37,-0.9,0.37
22.461,-1.16,0.27,-0.9,0.37,-0.9,0.37
22.488,-1.19,0.27,-0.9,0.37,-0.9,0.37
22.516,-1.16,0.26,-0.9,0.37,-0.9,0.36
22.55,-1.09,0.27,-0.9,0.37,-0.9,0.36
22.577,-1.12,0.28,-0.9,0.37,-0.9,0.37
22.606,-1.17,0.27,-0.9,0.37,-0.9,0.37
22.635,-1.14,0.29,-0.9,0.37,-0.9,0.37
22.664,-1.1,0.29,-0.9,0.37,-0.9,0.37
22.692,-1.14,0.3,-0.9,0.37,-0.9,0.37
22.72,-1.19,0.3,-0.9,0.37,-0.9,0.37
22.749,-1.16,0.3,-0.9,0.37,-0.9,0.37
22.777,-1.1,0.31,-0.9,0.37,-0.9,0.37
22.806,-1.12,0.28,-0.9,0.37,-0.9,0.37
22.834,-1.15,0.23,-0.9,0.37,-0.9,0.36
22.862,-1.16,0.22,-0.9,0.37,-0.9,0.36
22.89,-1.18,0.32,-0.9,0.36,-0.9,0.36
22.917,-1.16,0.34,-0.9,0.36,-0.9,0.36
22.945,-1.07,0.28,-0.9,0.36,-0.9,0.36
22.973,-1.07,0.24,-0.9,0.36,-0.9,0.36
23.001,-1.12,0.29,-0.9,0.36,-0.9,0.36
23.029,-1.14,0.3,-0.9,0.36,-0.9,0.36
23.058,-1.18,0.26,-0.9,0.36,-0.9,0.36
23.086,-1.16,0.25,-0.9,0.36,-0.91,0.36
23.113,-1.07,0.32,-0.9,0.36,-0.9,0.36
23.142,-1.11,0.3,-0.9,0.36,-0.9,0.36
23.17,-1.14,0.28,-0.9,0.36,-0.9,0.36
23.197,-1.12,0.35,-0.9,0.36,-0.9,0.36
23.225,-1.13,0.34,-0.9,0.36,-0.9,0.36
23.254,-1.14,0.31,-0.9,0.36,-0.9,0.36
23.283,-1.09,0.3,-0.9,0.36,-0.9,0.36
23.314,-1.11,0.31,-0.9,0.36,-0.9,0.36
23.341,-1.17,0.29,-0.9,0.36,-0.9,0.36
23.369,-1.18,0.26,-0.9,0.36,-0.9,0.36
23.397,-1.17,0.29,-0.9,0.36,-0.9,0.36
23.425,-1.15,0.31,-0.9,0.36,-0.9,0.36
23.453,-1.14,0.31,-0.9,0.37,-0.9,0.36
23.481,-1.12,0.34,-0.9,0.36,-0.9,0.36
23.51,-1.09,0.36,-0.9,0.36,-0.9,0.36
23.539,-1.16,0.33,-0.9,0.36,-0.9,0.36
23.567,-1.16,0.31,-0.9,0.37,-0.9,0.37
23.596,-1.21,0.27,-0.9,0.37,-0.9,0.37
23.624,-1.23,0.27,-0.9,0.37,-0.9,0.37
23.652,-1.17,0.31,-0.9,0.37,-0.9,0.37
23.68,-1.13,0.3,-0.9,0.37,-0.9,0.37
23.707,-1.2,0.3,-0.9,0.37,-0.9,0.37
23.736,-1.19,0.3,-0.9,0.37,-0.9,0.37
23.763,-1.2,0.27,-0.9,0.37,-0.91,0.36
23.79,-1.19,0.25,-0.91,0.37,-0.91,0.36
23.82,-1.17,0.27,-0.91,0.37,-0.91,0.36
23.851,-1.13,0.3,-0.91,0.37,-0.91,0.36
23.879,-1.14,0.32,-0.91,0.37,-0.91,0.37
23.907,-1.23,0.31,-0.91,0.37,-0.91,0.37
23.935,-1.16,0.31,-0.91,0.37,-0.91,0.37
23.963,-1.07,0.28,-0.91,0.37,-0.91,0.36
23.99,-1.13,0.28,-0.91,0.37,-0.91,0.36
24.018,-1.15,0.25,-0.91,0.37,-0.91,0.36
24.046,-1.1,0.26,-0.91,0.37,-0.91,0.36
24.073,-1.13,0.29,-0.91,0.37,-0.91,0.37
24.101,-1.14,0.3,-0.91,0.37,-0.91,0.37
24.129,-1.14,0.34,-0.91,0.37,-0.91,0.37
24.157,-1.16,0.3,-0.91,0.37,-0.91,0.37
24.188,-1.18,0.27,-0.91,0.37,-0.91,0.37
24.215,-1.16,0.28,-0.91,0.37,-0.91,0.37
24.242,-1.13,0.28,-0.91,0.37,-0.91,0.37
24.27,-1.1,0.3,-0.91,0.37,-0.91,0.37
24.299,-1.09,0.32,-0.91,0.37,-0.91,0.37
24.33,-1.09,0.34,-0.9,0.37,-0.91,0.37
24.357,-1.12,0.3,-0.9,0.37,-0.91,0.37
24.385,-1.14,0.26,-0.9,0.37,-0.9,0.37
24.414,-1.2,0.34,-0.9,0.37,-0.91,0.37
24.442,-1.22,0.4,-0.9,0.37,-0.91,0.37
24.47,-1.18,0.41,-0.9,0.37,-0.91,0.37
24.498,-1.18,0.34,-0.9,0.37,-0.91,0.37
24.526,-1.23,0.32,-0.9,0.37,-0.91,0.37
24.554,-1.22,0.33,-0.91,0.37,-0.91,0.37
24.581,-1.12,0.36,-0.91,0.37,-0.91,0.37
24.609,-1.14,0.24,-0.91,0.37,-0.91,0.37
24.637,-1.15,0.23,-0.91,0.37,-0.91,0.37
24.665,-1.14,0.28,-0.91,0.37,-0.91,0.37
24.694,-1.14,0.31,-0.91,0.37,-0.91,0.37
24.723,-1.12,0.28,-0.91,0.37,-0.91,0.37
24.751,-1.12,0.3,-0.91,0.37,-0.91,0.37
24.78,-1.18,0.38,-0.91,0.37,-0.91,0.37
24.808,-1.18,0.36,-0.91,0.37,-0.91,0.37
24.836,-1.13,0.32,-0.91,0.37,-0.91,0.37
24.863,-1.08,0.25,-0.91,0.37,-0.91,0.37
24.891,-1.1,0.27,-0.91,0.37,-0.91,0.37
24.92,-1.15,0.32,-0.9,0.37,-0.91,0.37
24.948,-1.17,0.3,-0.91,0.37,-0.91,0.37
24.976,-1.12,0.29,-0.91,0.37,-0.91,0.37
25.005,-1.1,0.31,-0.91,0.37,-0.91,0.37
25.032,-1.11,0.32,-0.91,0.37,-0.91,0.37
25.062,-1.09,0.27,-0.91,0.37,-0.91,0.37
25.089,-1.12,0.36,-0.91,0.37,-0.91,0.37
