Time (s),Gyro Roll (deg)
22.576,-0.78
22.591,-0.78
22.605,-0.78
22.62,-0.78
22.634,-0.78
22.649,-0.78
22.663,-0.78
22.678,-0.78
22.692,-0.78
22.706,-0.78
22.721,-0.78
22.736,-0.78
22.75,-0.78
22.765,-0.78
22.779,-0.78
22.793,-0.78
22.808,-0.78
22.823,-0.78
22.837,-0.78
22.852,-0.78
22.866,-0.78
22.881,-0.78
22.895,-0.78
22.91,-0.78
22.924,-0.78
22.939,-0.78
22.953,-0.78
22.968,-0.77
22.982,-0.77
22.996,-0.77
23.011,-0.77
23.025,-0.77
23.04,-0.77
23.054,-0.77
23.068,-0.77
23.083,-0.77
23.097,-0.77
23.112,-0.77
23.126,-0.77
23.141,-0.77
23.156,-0.77
23.17,-0.77
23.185,-0.77
23.199,-0.77
23.214,-0.77
23.228,-0.77
23.243,-0.77
23.257,-0.78
23.272,-0.78
23.286,-0.78
23.301,-0.78
23.315,-0.78
23.33,-0.78
23.344,-0.78
23.359,-0.78
23.373,-0.78
23.388,-0.78
23.403,-0.78
23.417,-0.78
23.432,-0.78
23.446,-0.78
23.461,-0.78
23.475,-0.78
23.49,-0.78
23.505,-0.78
23.519,-0.78
23.533,-0.78
23.548,-0.78
23.562,-0.78
23.577,-0.78
23.592,-0.78
23.606,-0.78
23.62,-0.78
23.635,-0.78
23.649,-0.78
23.664,-0.78
23.678,-0.78
23.693,-0.78
23.707,-0.78
23.721,-0.78
23.736,-0.78
23.751,-0.78
23.765,-0.78
23.78,-0.78
23.794,-0.78
23.809,-0.78
23.824,-0.78
23.843,-0.78
23.857,-0.78
23.872,-0.78
23.886,-0.78
23.9,-0.78
23.915,-0.78
23.929,-0.78
23.944,-0.78
23.959,-0.78
23.973,-0.78
23.988,-0.78
24.002,-0.78
24.017,-0.78
24.031,-0.78
24.046,-0.78
24.061,-0.78
24.075,-0.78
24.09,-0.78
24.104,-0.78
24.118,-0.78
24.133,-0.78
24.147,-0.78
24.162,-0.78
24.176,-0.78
24.191,-0.78
24.205,-0.78
24.22,-0.78
24.234,-0.78
24.249,-0.78
24.264,-0.78
24.278,-0.78
24.292,-0.79
24.307,-0.79
24.322,-0.79
24.336,-0.79
24.35,-0.79
24.365,-0.79
24.379,-0.79
24.393,-0.78
24.408,-0.78
24.422,-0.79
24.436,-0.79
24.451,-0.79
24.465,-0.79
24.48,-0.78
24.495,-0.78
24.51,-0.78
24.524,-0.78
24.539,-0.78
24.553,-0.78
24.567,-0.78
24.582,-0.78
24.596,-0.78
24.611,-0.78
24.625,-0.78
24.64,-0.78
24.654,-0.78
24.669,-0.78
24.683,-0.78
24.698,-0.78
24.712,-0.78
24.727,-0.78
24.741,-0.78
24.756,-0.78
24.77,-0.78
24.785,-0.78
24.799,-0.78
24.814,-0.78
24.828,-0.78
24.843,-0.78
24.857,-0.78
24.872,-0.78
24.886,-0.78
24.901,-0.78
24.915,-0.78
24.93,-0.78
24.944,-0.78
24.959,-0.78
24.973,-0.78
24.987,-0.78
25.002,-0.78
25.016,-0.78
25.031,-0.78
25.045,-0.78
25.06,-0.78
25.074,-0.78
25.089,-0.78
25.103,-0.78
25.118,-0.78
25.132,-0.78
25.147,-0.78
25.161,-0.78
25.176,-0.78
25.19,-0.78
25.205,-0.78
25.22,-0.78
25.234,-0.78
25.248,-0.78
25.263,-0.78
25.277,-0.78
25.291,-0.78
25.306,-0.78
25.32,-0.78
25.334,-0.78
25.349,-0.78
25.363,-0.78
25.378,-0.78
25.392,-0.78
25.406,-0.78
25.421,-0.78
25.435,-0.78
25.45,-0.78
25.465,-0.78
25.479,-0.78
25.493,-0.78
25.508,-0.78
25.522,-0.78
25.537,-0.78
25.551,-0.78
25.566,-0.78
25.58,-0.78
25.595,-0.78
25.609,-0.78
25.623,-0.78
25.638,-0.78
25.652,-0.78
25.667,-0.78
25.682,-0.78
25.696,-0.78
25.711,-0.78
25.725,-0.78
25.74,-0.78
25.755,-0.78
25.769,-0.78
25.783,-0.78
25.798,-0.78
25.812,-0.78
25.827,-0.78
25.841,-0.78
25.856,-0.78
25.87,-0.78
25.885,-0.78
25.899,-0.78
25.913,-0.78
25.928,-0.78
25.942,-0.78
25.957,-0.78
25.971,-0.78
25.986,-0.78
26.0,-0.78
26.015,-0.78
26.029,-0.78
26.043,-0.78
26.058,-0.77
26.072,-0.77
26.087,-0.78
26.101,-0.77
26.116,-0.77
26.13,-0.77
26.145,-0.78
26.159,-0.77
26.174,-0.77
26.188,-0.77
26.203,-0.78
26.217,-0.77
26.231,-0.77
26.247,-0.77
26.262,-0.77
26.276,-0.78
26.291,-0.78
26.305,-0.78
26.319,-0.78
26.334,-0.78
26.348,-0.78
26.363,-0.78
26.377,-0.78
26.392,-0.78
26.406,-0.78
26.421,-0.78
26.435,-0.78
26.449,-0.78
26.464,-0.78
26.478,-0.78
26.492,-0.78
26.507,-0.78
26.521,-0.78
26.536,-0.78
26.55,-0.78
26.565,-0.78
26.579,-0.79
26.594,-0.79
26.608,-0.79
26.623,-0.78
26.637,-0.78
26.652,-0.78
26.666,-0.78
26.681,-0.78
26.695,-0.78
26.71,-0.78
26.724,-0.78
26.738,-0.78
26.753,-0.79
26.767,-0.79
26.782,-0.79
26.796,-0.78
26.81,-0.79
26.825,-0.79
26.84,-0.79
26.854,-0.79
26.868,-0.79
26.883,-0.79
26.904,-0.79
26.918,-0.79
26.933,-0.78
26.947,-0.79
26.962,-0.79
26.976,-0.79
26.991,-0.79
27.005,-0.79
27.02,-0.79
27.034,-0.79
27.048,-0.79
27.063,-0.79
27.077,-0.79
27.092,-0.79
27.106,-0.79
27.121,-0.79
27.135,-0.79
27.15,-0.79
27.164,-0.79
27.179,-0.79
27.193,-0.79
27.208,-0.79
27.222,-0.79
27.237,-0.79
27.251,-0.79
27.266,-0.79
27.28,-0.79
27.295,-0.79
27.309,-0.79
27.324,-0.79
27.338,-0.79
27.352,-0.79
27.367,-0.79
27.381,-0.79
27.396,-0.79
27.41,-0.8
27.424,-0.8
27.439,-0.8
27.453,-0.8
27.468,-0.8
27.482,-0.8
27.497,-0.8
27.511,-0.8
27.526,-0.8
27.54,-0.8
27.554,-0.8
27.569,-0.8
27.583,-0.8
27.598,-0.8
27.612,-0.8
27.627,-0.8
27.641,-0.8
27.656,-0.8
27.67,-0.8
27.685,-0.8
27.699,-0.8
27.713,-0.79
27.728,-0.79
27.742,-0.8
27.757,-0.8
27.771,-0.8
27.786,-0.8
27.8,-0.8
27.815,-0.79
27.83,-0.8
27.844,-0.8
27.858,-0.8
27.873,-0.8
27.887,-0.8
27.902,-0.79
27.916,-0.8
27.93,-0.8
27.945,-0.8
27.96,-0.8
27.974,-0.8
27.988,-0.8
28.003,-0.8
28.017,-0.8
28.032,-0.79
28.046,-0.8
28.061,-0.8
28.075,-0.79
28.089,-0.79
28.104,-0.79
28.119,-0.79
28.133,-0.79
28.148,-0.79
28.162,-0.79
28.176,-0.79
28.191,-0.79
28.205,-0.79
28.222,-0.79
28.237,-0.79
28.251,-0.79
28.265,-0.79
28.28,-0.79
28.294,-0.79
28.309,-0.79
28.326,-0.79
28.341,-0.79
28.356,-0.79
28.37,-0.79
28.384,-0.79
28.399,-0.79
28.413,-0.79
28.428,-0.79
28.442,-0.79
28.456,-0.79
28.471,-0.79
28.485,-0.79
28.5,-0.79
28.515,-0.79
28.529,-0.79
28.549,-0.79
28.563,-0.79
28.578,-0.79
28.592,-0.79
28.607,-0.79
28.621,-0.79
28.636,-0.8
28.65,-0.79
28.665,-0.79
28.679,-0.79
28.694,-0.8
28.708,-0.8
28.723,-0.79
28.739,-0.79
28.753,-0.79
28.767,-0.79
28.782,-0.79
28.796,-0.79
28.811,-0.79
28.825,-0.79
28.84,-0.79
28.854,-0.79
28.868,-0.79
28.883,-0.79
28.898,-0.79
28.912,-0.79
28.927,-0.79
28.941,-0.79
28.956,-0.79
28.97,-0.79
28.985,-0.79
28.999,-0.79
29.013,-0.79
29.028,-0.79
29.042,-0.79
29.057,-0.79
29.071,-0.79
29.085,-0.79
29.1,-0.79
29.115,-0.79
29.129,-0.79
29.144,-0.79
29.158,-0.79
29.173,-0.79
29.187,-0.79
29.202,-0.79
29.216,-0.79
29.231,-0.79
29.245,-0.79
29.26,-0.78
29.274,-0.78
29.288,-0.78
29.303,-0.78
29.317,-0.78
29.332,-0.78
29.346,-0.78
29.361,-0.78
29.375,-0.79
29.39,-0.79
29.404,-0.79
29.419,-0.79
29.433,-0.79
29.448,-0.79
29.462,-0.79
29.477,-0.79
29.491,-0.79
29.505,-0.79
29.52,-0.79
29.534,-0.79
29.549,-0.79
29.563,-0.79
29.578,-0.79
29.593,-0.79
29.607,-0.79
29.622,-0.79
29.636,-0.79
29.65,-0.79
29.665,-0.79
29.679,-0.79
29.694,-0.79
29.708,-0.79
29.723,-0.79
29.737,-0.79
29.751,-0.79
29.766,-0.79
29.78,-0.79
29.795,-0.79
29.809,-0.79
29.824,-0.79
29.838,-0.79
29.852,-0.79
29.867,-0.79
29.881,-0.79
29.896,-0.79
29.91,-0.79
29.924,-0.79
29.939,-0.79
29.953,-0.79
29.967,-0.79
29.982,-0.79
29.996,-0.79
30.011,-0.79
30.025,-0.79
30.039,-0.79
30.054,-0.79
30.068,-0.79
30.083,-0.79
30.097,-0.79
30.112,-0.79
30.126,-0.79
30.141,-0.79
30.155,-0.79
30.169,-0.79
30.184,-0.79
30.199,-0.79
30.213,-0.79
30.227,-0.79
30.242,-0.79
30.256,-0.79
30.271,-0.79
30.285,-0.79
30.299,-0.79
30.314,-0.79
30.328,-0.79
30.343,-0.79
30.357,-0.79
30.371,-0.79
30.386,-0.79
30.401,-0.79
30.415,-0.79
30.429,-0.79
30.444,-0.79
30.458,-0.79
30.472,-0.79
30.487,-0.79
30.501,-0.79
30.516,-0.79
30.53,-0.79
30.545,-0.78
30.559,-0.78
30.574,-0.79
30.588,-0.78
30.603,-0.78
30.617,-0.78
30.632,-0.78
30.647,-0.78
30.661,-0.78
30.675,-0.78
30.69,-0.78
30.704,-0.78
30.718,-0.78
30.734,-0.78
30.749,-0.78
30.763,-0.78
30.778,-0.78
30.792,-0.78
30.806,-0.78
30.821,-0.78
30.835,-0.78
30.85,-0.78
30.864,-0.78
30.879,-0.78
30.893,-0.78
30.907,-0.78
30.922,-0.78
30.936,-0.78
30.952,-0.78
30.966,-0.78
30.981,-0.78
30.995,-0.78
31.01,-0.78
31.024,-0.78
31.038,-0.78
31.053,-0.78
31.067,-0.78
31.082,-0.78
31.096,-0.78
31.111,-0.78
31.125,-0.78
31.139,-0.78
31.154,-0.78
31.17,-0.78
31.184,-0.78
31.199,-0.78
31.213,-0.78
31.227,-0.78
31.242,-0.78
31.256,-0.78
31.271,-0.78
31.285,-0.78
31.3,-0.78
31.314,-0.78
31.328,-0.78
31.343,-0.78
31.357,-0.78
31.372,-0.78
31.387,-0.78
31.402,-0.78
31.416,-0.78
31.43,-0.78
31.445,-0.78
31.459,-0.78
31.474,-0.78
31.488,-0.78
31.502,-0.78
31.517,-0.78
31.531,-0.78
31.546,-0.78
31.56,-0.78
31.575,-0.78
31.589,-0.78
31.603,-0.78
31.618,-0.78
31.632,-0.78
31.647,-0.78
31.661,-0.78
31.675,-0.78
31.69,-0.78
31.704,-0.78
31.719,-0.78
31.734,-0.78
31.749,-0.78
31.763,-0.78
31.778,-0.78
31.792,-0.78
31.806,-0.78
31.822,-0.78
31.836,-0.78
31.851,-0.78
31.865,-0.78
31.88,-0.78
31.894,-0.78
31.908,-0.78
31.923,-0.78
31.937,-0.78
31.951,-0.78
31.966,-0.78
31.98,-0.78
31.995,-0.78
32.009,-0.78
32.023,-0.78
32.039,-0.78
32.053,-0.78
32.068,-0.78
32.082,-0.78
32.096,-0.78
32.111,-0.78
32.125,-0.79
32.139,-0.78
32.154,-0.78
32.168,-0.78
32.183,-0.78
32.197,-0.78
32.211,-0.78
32.226,-0.78
32.24,-0.78
32.254,-0.78
32.269,-0.78
32.283,-0.78
32.298,-0.78
32.312,-0.78
32.326,-0.78
32.341,-0.78
32.355,-0.78
32.37,-0.78
32.384,-0.78
32.398,-0.78
32.413,-0.78
32.427,-0.78
32.441,-0.78
32.456,-0.78
32.47,-0.78
32.484,-0.78
32.499,-0.78
32.513,-0.78
32.528,-0.78
32.542,-0.79
32.557,-0.79
32.571,-0.79
32.586,-0.78
32.6,-0.78
32.615,-0.78
32.629,-0.79
32.644,-0.78
32.658,-0.78
32.673,-0.78
32.687,-0.78
32.701,-0.78
32.716,-0.78
32.73,-0.78
32.745,-0.78
32.759,-0.78
32.774,-0.78
32.788,-0.78
32.802,-0.79
32.817,-0.79
32.831,-0.79
32.846,-0.78
32.86,-0.78
32.874,-0.79
32.889,-0.79
32.908,-0.79
32.922,-0.78
32.937,-0.78
32.951,-0.78
32.966,-0.78
32.98,-0.78
32.995,-0.78
33.017,-0.78
33.031,-0.78
33.045,-0.78
33.06,-0.78
33.074,-0.78
33.089,-0.78
33.103,-0.78
33.118,-0.78
33.133,-0.78
33.147,-0.78
33.162,-0.78
33.176,-0.78
33.191,-0.78
33.205,-0.78
33.22,-0.78
33.235,-0.78
33.249,-0.78
33.264,-0.78
33.279,-0.77
33.293,-0.77
33.307,-0.77
33.322,-0.78
33.337,-0.78
33.351,-0.78
33.366,-0.78
33.38,-0.78
33.395,-0.78
33.409,-0.78
33.423,-0.78
33.438,-0.78
33.452,-0.78
33.467,-0.78
33.481,-0.78
33.495,-0.78
33.51,-0.78
33.524,-0.78
33.539,-0.78
33.553,-0.78
33.567,-0.78
33.582,-0.78
33.596,-0.78
33.611,-0.78
33.625,-0.78
33.64,-0.78
33.654,-0.78
33.669,-0.78
33.683,-0.78
33.698,-0.78
33.712,-0.78
33.727,-0.78
33.741,-0.78
33.756,-0.78
33.77,-0.79
33.785,-0.78
33.799,-0.78
33.813,-0.78
33.828,-0.79
33.842,-0.79
33.857,-0.79
33.871,-0.78
33.886,-0.78
33.9,-0.78
33.915,-0.78
33.929,-0.78
33.944,-0.78
33.958,-0.78
33.973,-0.78
33.988,-0.78
34.003,-0.78
34.017,-0.78
34.032,-0.78
34.046,-0.78
34.06,-0.78
34.075,-0.78
34.089,-0.78
34.104,-0.78
34.118,-0.78
34.133,-0.78
34.147,-0.78
34.162,-0.78
34.176,-0.78
34.19,-0.78
34.205,-0.78
34.219,-0.78
34.234,-0.78
34.248,-0.78
34.263,-0.78
34.277,-0.78
34.291,-0.77
34.306,-0.77
34.321,-0.77
34.336,-0.77
34.351,-0.77
34.366,-0.77
34.38,-0.77
34.395,-0.77
34.409,-0.77
34.425,-0.77
34.439,-0.77
34.454,-0.77
34.469,-0.77
34.483,-0.77
34.497,-0.77
34.512,-0.77
34.526,-0.77
34.541,-0.78
34.555,-0.78
34.57,-0.77
34.584,-0.78
34.599,-0.78
34.613,-0.77
34.628,-0.77
34.643,-0.77
34.658,-0.78
34.672,-0.78
34.687,-0.78
34.701,-0.78
34.716,-0.78
34.73,-0.77
34.745,-0.77
34.76,-0.78
34.774,-0.78
34.788,-0.78
34.803,-0.78
34.818,-0.78
34.832,-0.78
34.847,-0.78
34.861,-0.78
34.876,-0.78
34.89,-0.78
34.905,-0.78
34.919,-0.78
34.934,-0.78
34.949,-0.78
34.964,-0.78
34.978,-0.78
34.993,-0.78
35.007,-0.78
35.022,-0.78
35.037,-0.78
35.051,-0.78
35.065,-0.77
35.08,-0.77
35.095,-0.78
35.109,-0.78
35.124,-0.77
35.139,-0.77
35.153,-0.77
35.168,-0.77
35.182,-0.77
35.196,-0.77
35.211,-0.77
35.226,-0.77
35.24,-0.77
35.254,-0.77
35.269,-0.77
35.283,-0.77
35.298,-0.77
35.312,-0.77
35.327,-0.77
35.342,-0.77
35.356,-0.77
35.371,-0.77
35.385,-0.77
35.399,-0.77
35.414,-0.77
35.429,-0.77
35.443,-0.77
35.458,-0.77
35.472,-0.77
35.487,-0.77
35.501,-0.77
35.518,-0.77
35.533,-0.77
35.547,-0.77
35.562,-0.77
35.576,-0.77
35.591,-0.77
35.605,-0.78
35.62,-0.78
35.634,-0.78
35.649,-0.78
35.663,-0.78
35.678,-0.78
35.692,-0.78
35.706,-0.78
35.721,-0.78
35.735,-0.78
35.75,-0.78
35.764,-0.78
35.779,-0.78
35.793,-0.78
35.807,-0.78
35.822,-0.78
35.839,-0.78
35.853,-0.79
35.867,-0.79
35.882,-0.79
35.896,-0.79
35.911,-0.79
35.925,-0.79
35.939,-0.78
35.954,-0.78
35.969,-0.78
35.983,-0.78
35.998,-0.78
36.012,-0.78
36.027,-0.78
36.041,-0.78
36.055,-0.78
36.07,-0.78
36.084,-0.78
36.099,-0.78
36.113,-0.78
36.128,-0.78
36.143,-0.78
36.157,-0.78
36.172,-0.78
36.186,-0.78
36.201,-0.78
36.215,-0.78
36.23,-0.78
36.244,-0.78
36.259,-0.78
36.273,-0.78
36.288,-0.78
36.302,-0.78
36.317,-0.78
36.331,-0.78
36.345,-0.78
36.36,-0.78
36.374,-0.78
36.388,-0.78
36.403,-0.78
36.417,-0.78
36.432,-0.78
36.446,-0.78
36.461,-0.78
36.476,-0.78
36.491,-0.78
36.505,-0.78
36.52,-0.78
36.534,-0.78
36.549,-0.78
36.563,-0.78
36.578,-0.77
36.592,-0.78
36.607,-0.78
36.621,-0.78
36.636,-0.78
36.651,-0.78
36.665,-0.78
36.679,-0.78
36.694,-0.78
36.708,-0.78
36.723,-0.77
36.738,-0.78
36.752,-0.77
36.767,-0.77
36.781,-0.77
36.796,-0.77
36.81,-0.78
36.824,-0.78
36.839,-0.78
36.853,-0.77
36.868,-0.77
36.882,-0.77
36.897,-0.77
36.911,-0.77
36.926,-0.77
36.94,-0.77
36.955,-0.77
36.969,-0.77
36.984,-0.77
36.998,-0.77
37.013,-0.77
37.028,-0.77
37.042,-0.77
37.056,-0.77
37.071,-0.77
37.086,-0.77
37.1,-0.77
37.114,-0.77
37.129,-0.77
37.146,-0.77
37.161,-0.77
37.175,-0.77
37.19,-0.77
37.204,-0.77
37.219,-0.77
37.233,-0.77
37.247,-0.77
37.262,-0.77
37.276,-0.77
37.291,-0.77
37.305,-0.77
37.32,-0.77
37.334,-0.77
37.349,-0.77
37.363,-0.77
37.377,-0.77
37.392,-0.77
37.406,-0.77
37.421,-0.77
37.435,-0.77
37.449,-0.77
37.464,-0.77
37.478,-0.77
37.493,-0.77
37.507,-0.77
37.522,-0.77
37.537,-0.77
37.551,-0.77
37.566,-0.77
37.58,-0.77
37.594,-0.77
37.609,-0.78
37.623,-0.78
37.638,-0.78
37.653,-0.78
37.667,-0.78
37.681,-0.78
37.696,-0.78
37.71,-0.78
37.725,-0.78
37.739,-0.78
37.754,-0.78
37.768,-0.78
37.783,-0.78
37.799,-0.78
37.813,-0.78
37.828,-0.78
37.842,-0.79
37.856,-0.78
37.871,-0.78
37.886,-0.78
37.9,-0.78
37.915,-0.78
37.93,-0.78
37.944,-0.78
37.959,-0.78
37.973,-0.78
37.988,-0.78
38.002,-0.78
38.017,-0.78
38.031,-0.79
38.046,-0.79
38.06,-0.78
38.075,-0.78
38.089,-0.78
38.103,-0.78
38.118,-0.79
38.132,-0.78
38.147,-0.78
38.162,-0.78
38.176,-0.78
38.191,-0.79
38.205,-0.79
38.22,-0.78
38.235,-0.78
38.249,-0.78
38.264,-0.78
38.279,-0.78
38.293,-0.78
38.308,-0.78
38.322,-0.78
38.337,-0.78
38.351,-0.78
38.366,-0.78
38.38,-0.78
38.395,-0.78
38.409,-0.78
38.424,-0.78
38.438,-0.78
38.453,-0.78
38.468,-0.78
38.482,-0.78
38.497,-0.78
38.511,-0.78
38.526,-0.78
38.54,-0.78
38.555,-0.78
38.569,-0.78
38.584,-0.78
38.598,-0.78
38.613,-0.78
38.628,-0.78
38.642,-0.78
38.657,-0.78
38.671,-0.78
38.686,-0.78
38.7,-0.78
38.714,-0.78
38.729,-0.78
38.743,-0.78
38.758,-0.78
38.772,-0.78
38.787,-0.78
38.801,-0.78
38.816,-0.78
38.83,-0.78
38.844,-0.78
38.859,-0.78
38.873,-0.78
38.887,-0.78
38.902,-0.78
38.916,-0.78
38.931,-0.78
38.945,-0.78
38.959,-0.78
38.974,-0.78
38.988,-0.78
39.003,-0.78
39.017,-0.78
39.031,-0.78
39.046,-0.78
39.06,-0.78
39.075,-0.78
39.09,-0.78
39.104,-0.78
39.119,-0.78
39.133,-0.78
39.148,-0.78
39.162,-0.78
39.177,-0.78
39.191,-0.78
39.206,-0.78
39.22,-0.78
39.235,-0.78
39.25,-0.78
39.264,-0.78
39.278,-0.78
39.293,-0.78
39.307,-0.78
39.322,-0.78
39.336,-0.78
39.351,-0.78
39.365,-0.78
39.38,-0.78
39.394,-0.78
39.409,-0.78
39.423,-0.78
39.437,-0.78
39.452,-0.78
39.467,-0.78
39.481,-0.78
39.495,-0.78
39.51,-0.78
39.525,-0.78
39.539,-0.78
39.553,-0.78
39.568,-0.78
39.582,-0.78
39.597,-0.78
39.611,-0.78
39.626,-0.78
39.64,-0.78
39.655,-0.78
39.669,-0.78
39.683,-0.78
39.698,-0.78
39.712,-0.78
39.727,-0.78
39.741,-0.78
39.756,-0.78
39.77,-0.78
39.784,-0.78
39.799,-0.78
39.814,-0.78
39.828,-0.78
39.842,-0.78
39.857,-0.78
39.872,-0.78
39.886,-0.78
39.9,-0.78
39.915,-0.78
39.93,-0.78
39.944,-0.77
39.959,-0.77
39.973,-0.77
39.987,-0.77
40.002,-0.77
40.016,-0.77
40.031,-0.77
40.045,-0.78
40.06,-0.78
40.074,-0.78
40.089,-0.78
40.103,-0.78
40.118,-0.78
40.132,-0.78
40.147,-0.78
40.161,-0.78
40.176,-0.78
40.19,-0.78
40.205,-0.78
40.219,-0.78
40.234,-0.78
40.248,-0.78
40.262,-0.78
40.277,-0.78
40.291,-0.78
40.306,-0.78
40.32,-0.78
40.335,-0.78
40.349,-0.78
40.363,-0.78
40.378,-0.78
40.393,-0.78
40.407,-0.78
40.421,-0.78
40.436,-0.78
40.45,-0.78
40.465,-0.78
40.479,-0.78
40.493,-0.78
40.508,-0.78
40.522,-0.78
40.537,-0.78
40.552,-0.78
40.566,-0.78
40.58,-0.78
40.595,-0.78
40.609,-0.78
40.624,-0.78
40.638,-0.78
40.653,-0.78
40.667,-0.78
40.682,-0.78
40.696,-0.78
40.711,-0.78
40.725,-0.78
40.739,-0.78
40.754,-0.78
40.769,-0.78
40.783,-0.78
40.797,-0.78
40.812,-0.78
40.826,-0.78
40.841,-0.78
40.856,-0.78
40.87,-0.78
40.885,-0.78
40.899,-0.78
40.913,-0.78
40.928,-0.78
40.942,-0.78
40.956,-0.78
40.971,-0.78
40.985,-0.78
41.0,-0.78
41.014,-0.78
41.029,-0.78
41.043,-0.78
41.057,-0.78
41.072,-0.78
41.086,-0.78
41.101,-0.78
41.115,-0.78
41.13,-0.78
41.144,-0.78
41.158,-0.78
41.173,-0.79
41.187,-0.78
41.202,-0.78
41.217,-0.78
41.23,-0.78
41.245,-0.78
41.259,-0.78
41.274,-0.78
41.29,-0.78
41.305,-0.78
41.319,-0.78
41.334,-0.78
41.348,-0.78
41.363,-0.78
41.378,-0.78
41.392,-0.78
41.406,-0.78
41.421,-0.78
41.436,-0.78
41.45,-0.78
41.464,-0.78
41.479,-0.78
41.493,-0.78
41.508,-0.78
41.522,-0.78
41.537,-0.78
41.551,-0.78
41.566,-0.78
41.58,-0.78
41.595,-0.78
41.609,-0.78
41.624,-0.78
41.639,-0.78
41.653,-0.78
41.668,-0.78
41.682,-0.78
41.696,-0.78
41.711,-0.78
41.736,-0.78
41.751,-0.78
41.766,-0.77
41.78,-0.78
41.794,-0.78
41.809,-0.78
41.823,-0.78
41.838,-0.78
41.852,-0.78
41.867,-0.78
41.881,-0.78
41.896,-0.78
41.912,-0.78
41.926,-0.78
41.94,-0.78
41.955,-0.78
41.97,-0.78
41.984,-0.78
41.999,-0.78
42.013,-0.78
42.028,-0.78
42.042,-0.78
42.057,-0.78
42.071,-0.78
42.086,-0.78
42.1,-0.78
42.115,-0.78
42.129,-0.78
42.144,-0.78
42.158,-0.78
42.172,-0.78
42.187,-0.78
42.201,-0.78
42.216,-0.78
42.23,-0.78
42.245,-0.78
42.259,-0.78
42.274,-0.78
42.289,-0.78
42.303,-0.78
42.317,-0.78
42.332,-0.78
42.347,-0.78
42.361,-0.78
42.376,-0.78
42.39,-0.78
42.405,-0.78
42.419,-0.78
42.434,-0.78
42.448,-0.78
42.463,-0.78
42.477,-0.78
42.492,-0.78
42.506,-0.78
42.521,-0.78
42.535,-0.78
42.55,-0.78
42.565,-0.78
42.579,-0.78
42.594,-0.77
42.609,-0.77
42.624,-0.77
42.64,-0.77
42.654,-0.77
42.669,-0.77
42.684,-0.77
42.698,-0.77
42.713,-0.77
42.728,-0.77
42.742,-0.77
42.756,-0.77
42.771,-0.77
42.786,-0.77
42.8,-0.77
42.814,-0.77
42.829,-0.77
42.844,-0.77
42.86,-0.77
42.875,-0.77
42.89,-0.77
42.905,-0.77
42.919,-0.77
42.933,-0.77
42.948,-0.77
42.963,-0.77
42.977,-0.77
42.992,-0.77
43.006,-0.77
43.021,-0.77
43.035,-0.77
43.049,-0.77
43.064,-0.77
43.079,-0.77
43.094,-0.77
43.109,-0.77
43.123,-0.77
43.137,-0.77
43.152,-0.77
43.167,-0.77
43.182,-0.77
43.197,-0.77
43.212,-0.77
43.227,-0.77
43.242,-0.77
43.257,-0.77
43.272,-0.77
43.287,-0.77
43.301,-0.77
43.316,-0.77
43.33,-0.77
43.345,-0.77
43.359,-0.76
43.374,-0.76
43.388,-0.76
43.403,-0.76
43.417,-0.77
43.432,-0.77
43.446,-0.77
43.461,-0.76
43.476,-0.76
43.49,-0.76
43.505,-0.76
43.519,-0.77
43.534,-0.77
43.548,-0.77
43.563,-0.77
43.577,-0.76
43.593,-0.76
43.608,-0.76
43.622,-0.76
43.637,-0.76
43.651,-0.76
43.666,-0.76
43.68,-0.76
43.698,-0.76
43.712,-0.76
43.727,-0.76
43.741,-0.76
43.756,-0.76
43.77,-0.76
43.785,-0.77
43.799,-0.77
43.813,-0.77
43.828,-0.77
43.843,-0.77
43.857,-0.76
43.872,-0.76
43.886,-0.76
43.901,-0.76
43.915,-0.76
43.93,-0.76
43.944,-0.76
43.959,-0.76
43.973,-0.76
43.987,-0.76
44.002,-0.76
44.017,-0.76
44.031,-0.76
44.045,-0.76
44.06,-0.76
44.074,-0.76
44.089,-0.76
44.103,-0.76
44.118,-0.76
44.132,-0.76
44.147,-0.76
44.161,-0.76
44.176,-0.76
44.19,-0.76
44.204,-0.76
44.219,-0.76
44.233,-0.76
44.248,-0.76
44.263,-0.76
44.278,-0.77
44.292,-0.77
44.307,-0.77
44.321,-0.76
44.336,-0.76
44.35,-0.77
44.365,-0.77
44.379,-0.77
44.393,-0.77
44.408,-0.77
44.422,-0.77
44.437,-0.77
44.451,-0.77
44.465,-0.77
44.48,-0.77
44.494,-0.77
44.509,-0.77
44.523,-0.77
44.538,-0.77
44.552,-0.77
44.567,-0.77
44.581,-0.77
44.596,-0.77
44.611,-0.77
44.625,-0.77
44.64,-0.77
44.654,-0.77
44.669,-0.77
44.683,-0.77
44.698,-0.77
44.712,-0.77
44.727,-0.77
44.742,-0.77
44.756,-0.77
44.77,-0.77
44.785,-0.77
44.799,-0.77
44.814,-0.77
44.828,-0.77
44.842,-0.77
44.857,-0.77
44.871,-0.77
44.886,-0.77
44.9,-0.77
44.915,-0.77
44.929,-0.77
44.944,-0.77
44.958,-0.77
44.973,-0.77
44.987,-0.77
45.002,-0.77
45.018,-0.77
45.033,-0.77
45.047,-0.77
45.061,-0.77
45.076,-0.77
45.09,-0.77
45.105,-0.77
45.12,-0.77
45.134,-0.77
